,Object,Property,Value,Source
358,AA-3063-SLC-LAX,Actual departure,2011-12-01 8:39 PM,businesstravellogue
359,AA-3063-SLC-LAX,Departure gate,A3,businesstravellogue
360,AA-3063-SLC-LAX,Arrival gate,44,businesstravellogue
361,AA-3063-SLC-LAX,Actual departure,2011-12-01 8:39 PM,flylouisville
362,AA-3063-SLC-LAX,Departure gate,A3,flylouisville
363,AA-3063-SLC-LAX,Arrival gate,44,flylouisville
364,AA-3063-SLC-LAX,Scheduled departure,2011-12-01 8:20 PM,flightstats
365,AA-3063-SLC-LAX,Actual departure,2011-12-01 8:39 PM,flightstats
366,AA-3063-SLC-LAX,Scheduled arrival,2011-12-01 9:20 PM,flightstats
367,AA-3063-SLC-LAX,Scheduled departure,2011-12-01 8:20 PM,quicktrip
368,AA-3063-SLC-LAX,Actual departure,2011-12-01 8:39 PM,quicktrip
369,AA-3063-SLC-LAX,Scheduled arrival,2011-12-01 9:20 PM,quicktrip
370,AA-3063-SLC-LAX,Actual departure,2011-12-01 18:40 PM,flightview
371,AA-3063-SLC-LAX,Actual departure,2011-12-01 18:40 PM,panynj
372,AA-3063-SLC-LAX,Actual departure,2011-12-01 18:40 PM,gofox
373,AA-3063-SLC-LAX,Actual departure,2011-12-01 18:40 PM,foxbusiness
374,AA-3063-SLC-LAX,Actual departure,2011-12-01 18:40 PM,allegiantair
375,AA-3063-SLC-LAX,Actual departure,2011-12-01 18:40 PM,boston
376,AA-3063-SLC-LAX,Scheduled departure,2011-12-01 8:20 PM,travelocity
377,AA-3063-SLC-LAX,Actual departure,2011-12-01 8:30 PM,travelocity
378,AA-3063-SLC-LAX,Departure gate,A3,travelocity
379,AA-3063-SLC-LAX,Scheduled arrival,2011-12-01 9:20 PM,travelocity
380,AA-3063-SLC-LAX,Arrival gate,44I/T4,travelocity
381,AA-3063-SLC-LAX,Scheduled departure,2011-12-01 18:20 PM,orbitz
382,AA-3063-SLC-LAX,Actual departure,2011-12-01 18:30 PM,orbitz
383,AA-3063-SLC-LAX,Departure gate,A3,orbitz
384,AA-3063-SLC-LAX,Scheduled arrival,2011-12-01 19:18 PM,orbitz
385,AA-3063-SLC-LAX,Arrival gate,44I,orbitz
386,AA-3063-SLC-LAX,Scheduled departure,2011-12-01 8:20 PM,weather
387,AA-3063-SLC-LAX,Scheduled arrival,2011-12-01 9:20 PM,weather
388,AA-3063-SLC-LAX,Scheduled departure,2011-12-01 8:20 PM,ifly
389,AA-3063-SLC-LAX,Actual departure,2011-12-01 8:39 PM,ifly
390,AA-3063-SLC-LAX,Scheduled arrival,2011-12-01 9:20 PM,ifly
391,AA-3063-SLC-LAX,Scheduled departure,2011-12-01 18:20 PM,mytripandmore
392,AA-3063-SLC-LAX,Actual departure,2011-12-01 18:30 PM,mytripandmore
393,AA-3063-SLC-LAX,Departure gate,A3,mytripandmore
394,AA-3063-SLC-LAX,Scheduled arrival,2011-12-01 19:18 PM,mytripandmore
395,AA-3063-SLC-LAX,Arrival gate,44I,mytripandmore
396,AA-3063-SLC-LAX,Scheduled departure,2011-12-01 8:20 PM,flightarrival
397,AA-3063-SLC-LAX,Actual departure,2011-12-01 8:39 PM,flightarrival
398,AA-3063-SLC-LAX,Scheduled arrival,2011-12-01 9:20 PM,flightarrival
399,AA-222-LAX-BOS,Scheduled departure,2011-12-01 7:10 AM,aa
400,AA-222-LAX-BOS,Actual departure,2011-12-01 7:31 AM,aa
401,AA-222-LAX-BOS,Departure gate,47A,aa
402,AA-222-LAX-BOS,Scheduled arrival,2011-12-01 3:30 PM,aa
403,AA-222-LAX-BOS,Actual arrival,2011-12-01 3:14 PM,aa
404,AA-222-LAX-BOS,Arrival gate,B36,aa
405,AA-222-LAX-BOS,Actual departure,2011-12-01 7:32 AM,flightexplorer
406,AA-222-LAX-BOS,Actual arrival,2011-12-01 3:12 PM,flightexplorer
407,AA-222-LAX-BOS,Actual departure,2011-12-01 7:32 AM,airtravelcenter
408,AA-222-LAX-BOS,Actual arrival,2011-12-01 3:12 PM,airtravelcenter
409,AA-222-LAX-BOS,Actual departure,2011-12-01 7:32 AM,myrateplan
410,AA-222-LAX-BOS,Actual arrival,2011-12-01 3:12 PM,myrateplan
411,AA-222-LAX-BOS,Actual departure,2011-12-01 7:32 AM,helloflight
412,AA-222-LAX-BOS,Actual arrival,2011-12-01 3:12 PM,helloflight
413,AA-222-LAX-BOS,Actual departure,2011-12-01 7:32 AM,flytecomm
414,AA-222-LAX-BOS,Actual arrival,2011-12-01 3:12 PM,flytecomm
415,AA-222-LAX-BOS,Scheduled departure,2011-12-01 7:10 AM,flightaware
416,AA-222-LAX-BOS,Actual departure,2011-12-01 7:32 AM,flightaware
417,AA-222-LAX-BOS,Departure gate,47A,flightaware
418,AA-222-LAX-BOS,Scheduled arrival,2011-12-01 2:52 PM,flightaware
419,AA-222-LAX-BOS,Actual arrival,2011-12-01 3:12 PM,flightaware
420,AA-222-LAX-BOS,Arrival gate,B36,flightaware
421,AA-222-LAX-BOS,Scheduled departure,2011-12-01 7:10 AM,wunderground
422,AA-222-LAX-BOS,Actual departure,2011-12-01 7:32 AM,wunderground
423,AA-222-LAX-BOS,Departure gate,47A,wunderground
424,AA-222-LAX-BOS,Scheduled arrival,2011-12-01 2:52 PM,wunderground
425,AA-222-LAX-BOS,Actual arrival,2011-12-01 3:12 PM,wunderground
426,AA-222-LAX-BOS,Arrival gate,B36,wunderground
427,AA-222-LAX-BOS,Scheduled departure,2011-12-01 7:10 AM,flights
428,AA-222-LAX-BOS,Actual departure,2011-12-01 7:31 AM,flights
429,AA-222-LAX-BOS,Departure gate,47A,flights
430,AA-222-LAX-BOS,Scheduled arrival,2011-12-01 3:30 PM,flights
431,AA-222-LAX-BOS,Actual arrival,2011-12-01 3:14 PM,flights
432,AA-222-LAX-BOS,Arrival gate,B36,flights
433,AA-222-LAX-BOS,Scheduled departure,2011-12-01 7:10 AM,businesstravellogue
434,AA-222-LAX-BOS,Actual departure,2011-12-01 7:31 AM,businesstravellogue
435,AA-222-LAX-BOS,Departure gate,47A,businesstravellogue
436,AA-222-LAX-BOS,Scheduled arrival,2011-12-01 3:30 PM,businesstravellogue
437,AA-222-LAX-BOS,Actual arrival,2011-12-01 3:14 PM,businesstravellogue
438,AA-222-LAX-BOS,Arrival gate,B36,businesstravellogue
439,AA-222-LAX-BOS,Scheduled departure,2011-12-01 7:10 AM,flylouisville
440,AA-222-LAX-BOS,Actual departure,2011-12-01 7:31 AM,flylouisville
441,AA-222-LAX-BOS,Departure gate,47A,flylouisville
442,AA-222-LAX-BOS,Scheduled arrival,2011-12-01 3:30 PM,flylouisville
443,AA-222-LAX-BOS,Actual arrival,2011-12-01 3:14 PM,flylouisville
444,AA-222-LAX-BOS,Arrival gate,B36,flylouisville
445,AA-222-LAX-BOS,Scheduled departure,2011-12-01 7:10 AM,flightstats
446,AA-222-LAX-BOS,Actual departure,2011-12-01 7:31 AM,flightstats
447,AA-222-LAX-BOS,Scheduled arrival,2011-12-01 3:30 PM,flightstats
448,AA-222-LAX-BOS,Actual arrival,2011-12-01 3:14 PM,flightstats
449,AA-222-LAX-BOS,Scheduled departure,2011-12-01 7:10 AM,quicktrip
450,AA-222-LAX-BOS,Actual departure,2011-12-01 7:31 AM,quicktrip
451,AA-222-LAX-BOS,Scheduled arrival,2011-12-01 3:30 PM,quicktrip
452,AA-222-LAX-BOS,Actual arrival,2011-12-01 3:14 PM,quicktrip
453,AA-222-LAX-BOS,Scheduled departure,2011-12-01 7:10 AM,world-flight-tracker
454,AA-222-LAX-BOS,Actual departure,2011-12-01 7:31 AM,world-flight-tracker
455,AA-222-LAX-BOS,Scheduled arrival,2011-12-01 3:30 PM,world-flight-tracker
456,AA-222-LAX-BOS,Actual arrival,2011-12-01 3:14 PM,world-flight-tracker
457,AA-222-LAX-BOS,Scheduled departure,2011-12-01 17:10 AM,flightview
458,AA-222-LAX-BOS,Actual departure,2011-12-01 17:32 AM,flightview
459,AA-222-LAX-BOS,Departure gate,Terminal T4 - 47A,flightview
460,AA-222-LAX-BOS,Scheduled arrival,2011-12-01 13:30 PM,flightview
461,AA-222-LAX-BOS,Actual arrival,2011-12-01 13:14 PM,flightview
462,AA-222-LAX-BOS,Arrival gate,Terminal B - B36,flightview
463,AA-222-LAX-BOS,Scheduled departure,2011-12-01 17:10 AM,panynj
464,AA-222-LAX-BOS,Actual departure,2011-12-01 17:32 AM,panynj
465,AA-222-LAX-BOS,Departure gate,Terminal T4 - 47A,panynj
466,AA-222-LAX-BOS,Scheduled arrival,2011-12-01 13:30 PM,panynj
467,AA-222-LAX-BOS,Actual arrival,2011-12-01 13:14 PM,panynj
468,AA-222-LAX-BOS,Arrival gate,Terminal B - B36,panynj
469,AA-222-LAX-BOS,Scheduled departure,2011-12-01 17:10 AM,gofox
470,AA-222-LAX-BOS,Actual departure,2011-12-01 17:32 AM,gofox
471,AA-222-LAX-BOS,Scheduled arrival,2011-12-01 13:30 PM,gofox
472,AA-222-LAX-BOS,Actual arrival,2011-12-01 13:14 PM,gofox
473,AA-222-LAX-BOS,Scheduled departure,2011-12-01 17:10 AM,foxbusiness
474,AA-222-LAX-BOS,Actual departure,2011-12-01 17:32 AM,foxbusiness
475,AA-222-LAX-BOS,Departure gate,Terminal T4 - 47A,foxbusiness
476,AA-222-LAX-BOS,Scheduled arrival,2011-12-01 13:30 PM,foxbusiness
477,AA-222-LAX-BOS,Actual arrival,2011-12-01 13:14 PM,foxbusiness
478,AA-222-LAX-BOS,Arrival gate,Terminal B - B36,foxbusiness
479,AA-222-LAX-BOS,Scheduled departure,2011-12-01 17:10 AM,allegiantair
480,AA-222-LAX-BOS,Actual departure,2011-12-01 17:32 AM,allegiantair
481,AA-222-LAX-BOS,Departure gate,Terminal T4 - 47A,allegiantair
482,AA-222-LAX-BOS,Scheduled arrival,2011-12-01 13:30 PM,allegiantair
483,AA-222-LAX-BOS,Actual arrival,2011-12-01 13:14 PM,allegiantair
484,AA-222-LAX-BOS,Arrival gate,Terminal B - B36,allegiantair
485,AA-222-LAX-BOS,Scheduled departure,2011-12-01 17:10 AM,boston
486,AA-222-LAX-BOS,Actual departure,2011-12-01 17:32 AM,boston
487,AA-222-LAX-BOS,Scheduled arrival,2011-12-01 13:30 PM,boston
488,AA-222-LAX-BOS,Actual arrival,2011-12-01 13:09 PM,boston
489,AA-222-LAX-BOS,Scheduled departure,2011-12-01 7:10 AM,travelocity
490,AA-222-LAX-BOS,Actual departure,2011-12-01 7:05 AM,travelocity
491,AA-222-LAX-BOS,Departure gate,47A/T4,travelocity
492,AA-222-LAX-BOS,Scheduled arrival,2011-12-01 3:30 PM,travelocity
493,AA-222-LAX-BOS,Actual arrival,2011-12-01 3:14 PM,travelocity
494,AA-222-LAX-BOS,Arrival gate,B36,travelocity
495,AA-222-LAX-BOS,Scheduled departure,2011-12-01 17:10 AM,orbitz
496,AA-222-LAX-BOS,Actual departure,2011-12-01 17:05 AM,orbitz
497,AA-222-LAX-BOS,Departure gate,47A,orbitz
498,AA-222-LAX-BOS,Scheduled arrival,2011-12-01 13:30 PM,orbitz
499,AA-222-LAX-BOS,Actual arrival,2011-12-01 13:14 PM,orbitz
500,AA-222-LAX-BOS,Arrival gate,B36,orbitz
501,AA-222-LAX-BOS,Scheduled departure,2011-12-01 7:10 AM,weather
502,AA-222-LAX-BOS,Scheduled arrival,2011-12-01 3:30 PM,weather
503,AA-222-LAX-BOS,Scheduled departure,2011-12-01 17:10 AM,flightarrival
504,AA-222-LAX-BOS,Actual departure,2011-12-01 17:32 AM,flightarrival
505,AA-222-LAX-BOS,Scheduled arrival,2011-12-01 13:30 PM,flightarrival
506,AA-222-LAX-BOS,Actual arrival,2011-12-01 13:09 PM,flightarrival
507,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 7:00 AM,aa
508,AA-3468-CVG-MIA,Actual departure,2011-12-01 7:25 AM,aa
509,AA-3468-CVG-MIA,Departure gate,5,aa
510,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 9:55 AM,aa
511,AA-3468-CVG-MIA,Actual arrival,2011-12-01 9:45 AM,aa
512,AA-3468-CVG-MIA,Arrival gate,D60,aa
513,AA-3468-CVG-MIA,Actual departure,2011-12-01 7:25 AM,flightexplorer
514,AA-3468-CVG-MIA,Actual arrival,2011-12-01 9:29 AM,flightexplorer
515,AA-3468-CVG-MIA,Actual departure,2011-12-01 7:25 AM,airtravelcenter
516,AA-3468-CVG-MIA,Actual arrival,2011-12-01 9:29 AM,airtravelcenter
517,AA-3468-CVG-MIA,Actual departure,2011-12-01 7:25 AM,myrateplan
518,AA-3468-CVG-MIA,Actual arrival,2011-12-01 9:29 AM,myrateplan
519,AA-3468-CVG-MIA,Actual departure,2011-12-01 7:25 AM,helloflight
520,AA-3468-CVG-MIA,Actual arrival,2011-12-01 9:29 AM,helloflight
521,AA-3468-CVG-MIA,Actual departure,2011-12-01 7:25 AM,flytecomm
522,AA-3468-CVG-MIA,Actual arrival,2011-12-01 9:29 AM,flytecomm
523,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 7:00 AM,flightaware
524,AA-3468-CVG-MIA,Actual departure,2011-12-01 7:25 AM,flightaware
525,AA-3468-CVG-MIA,Departure gate,5,flightaware
526,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 9:45 AM,flightaware
527,AA-3468-CVG-MIA,Actual arrival,2011-12-01 9:29 AM,flightaware
528,AA-3468-CVG-MIA,Arrival gate,D60,flightaware
529,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 7:00 AM,wunderground
530,AA-3468-CVG-MIA,Actual departure,2011-12-01 7:25 AM,wunderground
531,AA-3468-CVG-MIA,Departure gate,5,wunderground
532,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 9:45 AM,wunderground
533,AA-3468-CVG-MIA,Actual arrival,2011-12-01 9:29 AM,wunderground
534,AA-3468-CVG-MIA,Arrival gate,D60,wunderground
535,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 7:00 AM,flights
536,AA-3468-CVG-MIA,Actual departure,2011-12-01 7:25 AM,flights
537,AA-3468-CVG-MIA,Departure gate,5,flights
538,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 9:55 AM,flights
539,AA-3468-CVG-MIA,Actual arrival,2011-12-01 9:45 AM,flights
540,AA-3468-CVG-MIA,Arrival gate,D60,flights
541,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 7:00 AM,businesstravellogue
542,AA-3468-CVG-MIA,Actual departure,2011-12-01 7:25 AM,businesstravellogue
543,AA-3468-CVG-MIA,Departure gate,5,businesstravellogue
544,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 9:55 AM,businesstravellogue
545,AA-3468-CVG-MIA,Actual arrival,2011-12-01 9:45 AM,businesstravellogue
546,AA-3468-CVG-MIA,Arrival gate,D60,businesstravellogue
547,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 7:00 AM,flylouisville
548,AA-3468-CVG-MIA,Actual departure,2011-12-01 7:25 AM,flylouisville
549,AA-3468-CVG-MIA,Departure gate,5,flylouisville
550,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 9:55 AM,flylouisville
551,AA-3468-CVG-MIA,Actual arrival,2011-12-01 9:45 AM,flylouisville
552,AA-3468-CVG-MIA,Arrival gate,D60,flylouisville
553,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 7:00 AM,flightstats
554,AA-3468-CVG-MIA,Actual departure,2011-12-01 7:25 AM,flightstats
555,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 9:55 AM,flightstats
556,AA-3468-CVG-MIA,Actual arrival,2011-12-01 9:45 AM,flightstats
557,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 7:00 AM,quicktrip
558,AA-3468-CVG-MIA,Actual departure,2011-12-01 7:25 AM,quicktrip
559,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 9:55 AM,quicktrip
560,AA-3468-CVG-MIA,Actual arrival,2011-12-01 9:45 AM,quicktrip
561,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 7:00 AM,world-flight-tracker
562,AA-3468-CVG-MIA,Actual departure,2011-12-01 7:25 AM,world-flight-tracker
563,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 9:55 AM,world-flight-tracker
564,AA-3468-CVG-MIA,Actual arrival,2011-12-01 9:45 AM,world-flight-tracker
565,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 17:00 AM,flightview
566,AA-3468-CVG-MIA,Actual departure,2011-12-01 17:25 AM,flightview
567,AA-3468-CVG-MIA,Departure gate,Terminal 2,flightview
568,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 19:55 AM,flightview
569,AA-3468-CVG-MIA,Actual arrival,2011-12-01 19:45 AM,flightview
570,AA-3468-CVG-MIA,Arrival gate,Terminal D - D60,flightview
571,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 17:00 AM,panynj
572,AA-3468-CVG-MIA,Actual departure,2011-12-01 17:25 AM,panynj
573,AA-3468-CVG-MIA,Departure gate,Terminal 2,panynj
574,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 19:55 AM,panynj
575,AA-3468-CVG-MIA,Actual arrival,2011-12-01 19:45 AM,panynj
576,AA-3468-CVG-MIA,Arrival gate,Terminal D - D60,panynj
577,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 17:00 AM,gofox
578,AA-3468-CVG-MIA,Actual departure,2011-12-01 17:25 AM,gofox
579,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 19:55 AM,gofox
580,AA-3468-CVG-MIA,Actual arrival,2011-12-01 19:45 AM,gofox
581,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 17:00 AM,foxbusiness
582,AA-3468-CVG-MIA,Actual departure,2011-12-01 17:25 AM,foxbusiness
583,AA-3468-CVG-MIA,Departure gate,Terminal 2,foxbusiness
584,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 19:55 AM,foxbusiness
585,AA-3468-CVG-MIA,Actual arrival,2011-12-01 19:45 AM,foxbusiness
586,AA-3468-CVG-MIA,Arrival gate,Terminal D - D60,foxbusiness
587,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 17:00 AM,allegiantair
588,AA-3468-CVG-MIA,Actual departure,2011-12-01 17:25 AM,allegiantair
589,AA-3468-CVG-MIA,Departure gate,Terminal 2,allegiantair
590,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 19:55 AM,allegiantair
591,AA-3468-CVG-MIA,Actual arrival,2011-12-01 19:45 AM,allegiantair
592,AA-3468-CVG-MIA,Arrival gate,Terminal D - D60,allegiantair
593,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 17:00 AM,boston
594,AA-3468-CVG-MIA,Actual departure,2011-12-01 17:25 AM,boston
595,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 19:55 AM,boston
596,AA-3468-CVG-MIA,Actual arrival,2011-12-01 19:42 AM,boston
597,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 7:00 AM,travelocity
598,AA-3468-CVG-MIA,Actual departure,2011-12-01 7:04 AM,travelocity
599,AA-3468-CVG-MIA,Departure gate,5,travelocity
600,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 9:55 AM,travelocity
601,AA-3468-CVG-MIA,Actual arrival,2011-12-01 9:45 AM,travelocity
602,AA-3468-CVG-MIA,Arrival gate,D60,travelocity
603,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 17:00 AM,orbitz
604,AA-3468-CVG-MIA,Actual departure,2011-12-01 17:04 AM,orbitz
605,AA-3468-CVG-MIA,Departure gate,5,orbitz
606,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 19:55 AM,orbitz
607,AA-3468-CVG-MIA,Actual arrival,2011-12-01 19:45 AM,orbitz
608,AA-3468-CVG-MIA,Arrival gate,D60,orbitz
609,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 7:00 AM,weather
610,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 9:55 AM,weather
611,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 7:00 AM,ifly
612,AA-3468-CVG-MIA,Actual departure,2011-12-01 7:25 AM,ifly
613,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 9:55 AM,ifly
614,AA-3468-CVG-MIA,Actual arrival,2011-12-01 9:45 AM,ifly
615,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 7:00 AM,usatoday
616,AA-3468-CVG-MIA,Actual departure,2011-12-01 7:25 AM,usatoday
617,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 9:55 AM,usatoday
618,AA-3468-CVG-MIA,Actual arrival,2011-12-01 9:45 AM,usatoday
619,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 17:00 AM,mytripandmore
620,AA-3468-CVG-MIA,Actual departure,2011-12-01 17:04 AM,mytripandmore
621,AA-3468-CVG-MIA,Departure gate,5,mytripandmore
622,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 19:55 AM,mytripandmore
623,AA-3468-CVG-MIA,Actual arrival,2011-12-01 19:45 AM,mytripandmore
624,AA-3468-CVG-MIA,Arrival gate,D60,mytripandmore
625,AA-3468-CVG-MIA,Scheduled departure,2011-12-01 7:00 AM,flightarrival
626,AA-3468-CVG-MIA,Scheduled arrival,2011-12-01 9:55 AM,flightarrival
627,AA-3842-MSP-ORD,Scheduled departure,2011-12-01 6:00 AM,aa
628,AA-3842-MSP-ORD,Actual departure,2011-12-01 6:56 AM,aa
629,AA-3842-MSP-ORD,Departure gate,E14,aa
630,AA-3842-MSP-ORD,Scheduled arrival,2011-12-01 7:30 AM,aa
631,AA-3842-MSP-ORD,Actual arrival,2011-12-01 7:51 AM,aa
632,AA-3842-MSP-ORD,Arrival gate,G8,aa
633,AA-3842-MSP-ORD,Actual departure,2011-12-01 6:57 AM,flightexplorer
634,AA-3842-MSP-ORD,Actual arrival,2011-12-01 7:49 AM,flightexplorer
635,AA-3842-MSP-ORD,Actual departure,2011-12-01 6:57 AM,airtravelcenter
636,AA-3842-MSP-ORD,Actual arrival,2011-12-01 7:49 AM,airtravelcenter
637,AA-3842-MSP-ORD,Actual departure,2011-12-01 6:57 AM,myrateplan
638,AA-3842-MSP-ORD,Actual arrival,2011-12-01 7:49 AM,myrateplan
639,AA-3842-MSP-ORD,Actual departure,2011-12-01 6:57 AM,helloflight
640,AA-3842-MSP-ORD,Actual arrival,2011-12-01 7:49 AM,helloflight
641,AA-3842-MSP-ORD,Actual departure,2011-12-01 6:57 AM,flytecomm
642,AA-3842-MSP-ORD,Actual arrival,2011-12-01 7:49 AM,flytecomm
643,AA-3842-MSP-ORD,Scheduled departure,2011-12-01 6:00 AM,flightaware
644,AA-3842-MSP-ORD,Actual departure,2011-12-01 6:56 AM,flightaware
645,AA-3842-MSP-ORD,Departure gate,E14,flightaware
646,AA-3842-MSP-ORD,Scheduled arrival,2011-12-01 6:50 AM,flightaware
647,AA-3842-MSP-ORD,Actual arrival,2011-12-01 7:49 AM,flightaware
648,AA-3842-MSP-ORD,Arrival gate,G8,flightaware
649,AA-3842-MSP-ORD,Scheduled departure,2011-12-01 6:00 AM,wunderground
650,AA-3842-MSP-ORD,Actual departure,2011-12-01 6:56 AM,wunderground
651,AA-3842-MSP-ORD,Departure gate,E14,wunderground
652,AA-3842-MSP-ORD,Scheduled arrival,2011-12-01 6:50 AM,wunderground
653,AA-3842-MSP-ORD,Actual arrival,2011-12-01 7:49 AM,wunderground
654,AA-3842-MSP-ORD,Arrival gate,G8,wunderground
655,AA-3842-MSP-ORD,Scheduled departure,2011-12-01 6:00 AM,flights
656,AA-3842-MSP-ORD,Actual departure,2011-12-01 6:56 AM,flights
657,AA-3842-MSP-ORD,Departure gate,E14,flights
658,AA-3842-MSP-ORD,Scheduled arrival,2011-12-01 7:30 AM,flights
659,AA-3842-MSP-ORD,Actual arrival,2011-12-01 7:51 AM,flights
660,AA-3842-MSP-ORD,Arrival gate,G8,flights
661,AA-3842-MSP-ORD,Scheduled departure,2011-12-01 6:00 AM,businesstravellogue
662,AA-3842-MSP-ORD,Actual departure,2011-12-01 6:56 AM,businesstravellogue
663,AA-3842-MSP-ORD,Departure gate,E14,businesstravellogue
664,AA-3842-MSP-ORD,Scheduled arrival,2011-12-01 7:30 AM,businesstravellogue
665,AA-3842-MSP-ORD,Actual arrival,2011-12-01 7:51 AM,businesstravellogue
666,AA-3842-MSP-ORD,Arrival gate,G8,businesstravellogue
667,AA-3842-MSP-ORD,Scheduled departure,2011-12-01 6:00 AM,flylouisville
668,AA-3842-MSP-ORD,Actual departure,2011-12-01 6:56 AM,flylouisville
669,AA-3842-MSP-ORD,Departure gate,E14,flylouisville
670,AA-3842-MSP-ORD,Scheduled arrival,2011-12-01 7:30 AM,flylouisville
671,AA-3842-MSP-ORD,Actual arrival,2011-12-01 7:51 AM,flylouisville
672,AA-3842-MSP-ORD,Arrival gate,G8,flylouisville
673,AA-3842-MSP-ORD,Scheduled departure,2011-12-01 6:00 AM,flightstats
674,AA-3842-MSP-ORD,Actual departure,2011-12-01 6:56 AM,flightstats
675,AA-3842-MSP-ORD,Scheduled arrival,2011-12-01 7:30 AM,flightstats
676,AA-3842-MSP-ORD,Actual arrival,2011-12-01 7:51 AM,flightstats
677,AA-3842-MSP-ORD,Scheduled departure,2011-12-01 6:00 AM,quicktrip
678,AA-3842-MSP-ORD,Actual departure,2011-12-01 6:56 AM,quicktrip
679,AA-3842-MSP-ORD,Scheduled arrival,2011-12-01 7:30 AM,quicktrip
680,AA-3842-MSP-ORD,Actual arrival,2011-12-01 7:51 AM,quicktrip
681,AA-3842-MSP-ORD,Scheduled departure,2011-12-01 6:00 AM,world-flight-tracker
682,AA-3842-MSP-ORD,Actual departure,2011-12-01 6:56 AM,world-flight-tracker
683,AA-3842-MSP-ORD,Scheduled arrival,2011-12-01 7:30 AM,world-flight-tracker
684,AA-3842-MSP-ORD,Actual arrival,2011-12-01 7:51 AM,world-flight-tracker
685,AA-3842-MSP-ORD,Scheduled departure,2011-12-01 16:00 AM,flightview
686,AA-3842-MSP-ORD,Actual departure,2011-12-01 16:57 AM,flightview
687,AA-3842-MSP-ORD,Departure gate,E14,flightview
688,AA-3842-MSP-ORD,Scheduled arrival,2011-12-01 17:30 AM,flightview
689,AA-3842-MSP-ORD,Actual arrival,2011-12-01 17:51 AM,flightview
690,AA-3842-MSP-ORD,Arrival gate,G8,flightview
691,AA-3842-MSP-ORD,Scheduled departure,2011-12-01 16:00 AM,panynj
692,AA-3842-MSP-ORD,Actual departure,2011-12-01 16:57 AM,panynj
693,AA-3842-MSP-ORD,Departure gate,E14,panynj
694,AA-3842-MSP-ORD,Scheduled arrival,2011-12-01 17:30 AM,panynj
695,AA-3842-MSP-ORD,Actual arrival,2011-12-01 17:51 AM,panynj
696,AA-3842-MSP-ORD,Arrival gate,G8,panynj
697,AA-3842-MSP-ORD,Scheduled departure,2011-12-01 16:00 AM,gofox
698,AA-3842-MSP-ORD,Actual departure,2011-12-01 16:57 AM,gofox
699,AA-3842-MSP-ORD,Scheduled arrival,2011-12-01 17:30 AM,gofox
700,AA-3842-MSP-ORD,Actual arrival,2011-12-01 17:51 AM,gofox
701,AA-3842-MSP-ORD,Scheduled departure,2011-12-01 16:00 AM,foxbusiness
702,AA-3842-MSP-ORD,Actual departure,2011-12-01 16:57 AM,foxbusiness
703,AA-3842-MSP-ORD,Departure gate,E14,foxbusiness
704,AA-3842-MSP-ORD,Scheduled arrival,2011-12-01 17:30 AM,foxbusiness
705,AA-3842-MSP-ORD,Actual arrival,2011-12-01 17:51 AM,foxbusiness
706,AA-3842-MSP-ORD,Arrival gate,G8,foxbusiness
