Object,Property,Value,False
Object15,Property9,182278,"[852025, 943878, 723415, 760172, 813633, 622910, 528049, 838703, 614744, 518941, 511350, 787457, 501463, 563034, 715761, 865521, 802136, 602586, 569231, 587186]"
Object15,Property10,186085,"[671781, 796374, 846233, 873563, 821350, 521019, 946331, 820002, 694309, 926249, 551162, 706239, 940039, 701084, 593793, 641734, 580711, 798857, 862773, 649168]"
Object16,Property1,182919,"[962055, 519269, 556887, 989980, 680808, 851151, 613809, 584331, 547294, 860077, 760261, 658682, 649000, 704754, 540060, 824947, 549674, 685873, 566756, 903657]"
Object16,Property2,447833,"[934957, 880525, 962305, 581058, 666893, 886492, 825240, 865167, 902954, 781382, 639102, 865409, 994313, 854082, 704993, 743798, 840760, 683140, 964278, 779573]"
Object16,Property3,466580,"[846652, 932852, 693136, 820740, 884479, 936400, 504744, 814336, 759395, 576103, 941220, 687031, 536880, 710770, 828423, 829043, 550007, 907637, 763990, 884498]"
Object16,Property4,468467,"[633026, 616867, 788254, 528844, 523989, 739363, 572971, 691165, 919299, 732684, 651856, 551045, 606222, 620860, 543994, 745943, 672966, 563441, 839458, 672403]"
Object16,Property5,472928,"[696662, 706640, 861051, 631075, 847457, 788612, 940491, 744296, 928107, 620191, 775153, 708252, 800024, 881606, 707468, 778613, 855489, 557630, 725191, 977807]"
Object16,Property6,388677,"[611361, 642801, 606650, 705212, 667804, 768491, 804945, 916682, 592268, 960209, 687923, 854702, 547398, 542202, 504899, 575492, 528269, 946850, 657063, 805486]"
Object16,Property7,303333,"[928696, 560251, 843551, 517633, 734309, 640278, 553380, 533008, 661109, 934115, 593771, 697875, 950246, 830418, 639296, 795115, 554674, 626972, 727037, 923746]"
Object16,Property8,373788,"[749612, 894572, 949973, 968379, 959621, 615012, 628984, 913241, 940579, 907772, 525188, 581622, 841290, 763684, 689348, 810797, 665495, 702994, 784010, 794905]"
Object16,Property9,120091,"[634732, 553829, 939635, 752963, 725235, 841304, 884933, 879089, 634181, 855763, 518829, 608048, 811553, 892479, 706271, 993967, 939986, 663644, 590468, 522259]"
Object16,Property10,107634,"[842061, 668229, 743479, 525744, 695225, 539087, 506745, 950830, 980047, 757602, 608267, 734842, 663220, 601311, 560650, 839271, 949656, 939730, 762470, 757585]"
Object17,Property1,113385,"[681239, 913235, 772061, 962871, 529725, 785147, 521494, 684074, 609174, 933689, 656953, 703339, 524267, 562730, 645076, 721611, 865206, 885578, 524799, 816628]"
Object17,Property2,464973,"[882315, 575365, 718250, 597414, 743969, 577305, 966059, 583014, 574317, 570761, 755789, 876292, 590496, 749252, 964592, 593761, 891615, 500388, 985433, 545101]"
Object17,Property3,150092,"[815656, 749793, 990761, 637893, 686424, 687128, 689180, 577352, 550333, 765154, 682863, 656084, 945013, 991239, 558094, 850254, 576209, 782093, 620114, 802170]"
Object17,Property4,118173,"[601357, 530873, 737430, 736293, 682420, 887661, 915322, 992019, 910648, 771548, 930197, 751400, 973367, 547952, 876924, 696842, 725528, 596545, 732261, 739953]"
Object17,Property5,257619,"[969003, 813822, 566997, 828661, 759184, 921241, 945860, 912637, 714932, 851789, 604045, 599906, 994238, 816255, 544382, 718890, 885516, 754446, 761991, 949191]"
Object17,Property6,494724,"[560898, 855065, 531383, 768081, 744180, 988311, 870108, 849250, 602246, 726359, 858655, 994052, 823080, 643386, 902007, 598318, 879184, 905168, 556501, 515043]"
Object17,Property7,242248,"[880171, 917231, 724619, 805240, 817860, 841236, 650508, 630046, 557146, 752217, 817429, 618233, 904587, 923443, 826980, 997052, 554146, 950419, 906784, 740053]"
Object17,Property8,412631,"[766294, 995542, 917030, 623603, 702017, 935622, 666010, 557858, 958546, 725781, 627162, 661710, 766670, 584424, 615063, 516940, 518766, 573857, 759110, 667188]"
Object17,Property9,211027,"[533835, 951834, 769613, 973434, 532457, 985195, 621502, 549460, 698821, 727124, 853240, 975320, 923465, 870232, 941432, 634465, 682330, 873837, 922753, 929807]"
Object17,Property10,194384,"[599317, 829461, 882577, 629295, 686457, 702998, 965226, 638234, 864544, 737346, 772788, 671212, 845031, 559922, 674863, 568367, 700607, 787219, 512246, 787297]"
Object18,Property1,204100,"[560748, 747251, 518775, 734385, 943854, 723866, 788707, 864974, 599181, 923369, 589704, 954632, 616215, 799876, 877722, 805254, 839599, 584190, 714484, 759692]"
Object18,Property2,337803,"[725265, 886035, 715964, 657969, 825440, 731380, 840847, 948537, 661144, 701411, 856992, 953244, 753767, 801095, 985847, 876009, 952706, 666778, 950508, 574119]"
Object18,Property3,455680,"[711768, 592720, 929964, 998042, 958099, 924571, 655285, 784099, 989019, 847252, 561352, 744469, 951026, 897025, 640025, 599055, 918741, 788656, 797323, 666575]"
Object18,Property4,180488,"[736844, 713902, 653902, 711613, 797736, 891839, 591455, 506259, 627537, 643144, 585103, 534287, 921891, 815300, 865831, 857939, 529029, 794822, 653165, 713168]"
Object18,Property5,259266,"[921307, 826613, 847849, 942758, 743548, 670470, 873477, 732353, 607567, 620001, 554212, 748705, 963787, 813886, 619022, 699458, 920341, 838601, 852433, 889341]"
Object18,Property6,478581,"[648637, 517509, 746286, 793008, 536029, 859196, 658806, 750650, 692706, 600188, 908713, 681007, 872584, 611365, 925873, 631300, 534175, 637440, 861059, 752934]"
Object18,Property7,113755,"[728836, 574711, 952716, 715250, 839828, 783252, 545640, 794603, 943050, 567298, 672985, 511847, 813092, 839100, 593750, 733403, 636766, 969436, 618151, 962418]"
Object18,Property8,418926,"[514446, 682973, 905321, 914697, 695642, 857751, 528285, 658819, 507693, 591953, 940631, 636775, 844827, 558352, 789122, 852345, 673862, 853369, 672853, 769038]"
Object18,Property9,187790,"[813379, 807114, 636742, 575457, 714261, 626034, 653704, 747531, 732806, 861718, 511862, 687651, 996427, 908386, 743334, 563881, 981235, 736517, 752731, 940292]"
Object18,Property10,434004,"[923042, 508734, 862449, 829744, 734334, 853164, 714865, 539957, 644427, 712881, 787147, 738994, 846161, 502352, 540745, 900875, 730091, 833002, 975997, 938567]"
Object19,Property1,462303,"[680692, 634753, 912501, 734537, 592206, 528401, 635691, 613016, 647177, 611484, 965149, 866260, 634332, 648769, 701243, 766205, 841033, 776672, 719268, 967262]"
Object19,Property2,234899,"[524647, 978649, 734302, 696335, 865226, 864975, 678781, 932050, 606935, 648654, 822882, 899158, 542188, 615941, 671912, 766932, 703014, 630216, 801082, 541272]"
Object19,Property3,324000,"[749649, 707273, 795447, 745665, 790088, 846346, 627128, 815466, 663533, 912766, 613228, 778817, 516180, 673430, 763230, 672999, 596714, 799251, 676785, 561266]"
Object19,Property4,273754,"[735652, 536755, 902824, 617176, 752747, 849874, 809076, 995812, 956840, 819405, 696379, 567952, 652008, 614720, 711010, 746264, 859997, 685910, 874895, 660910]"
Object19,Property5,196111,"[969754, 773563, 678901, 617395, 742226, 576545, 755130, 530902, 978272, 593824, 956723, 574781, 514976, 758479, 641489, 954569, 663790, 889335, 631068, 711178]"
Object19,Property6,381347,"[514574, 728428, 593668, 969701, 650132, 769108, 893561, 843419, 786991, 710102, 897556, 587717, 787197, 595845, 581532, 559569, 643717, 840277, 752738, 837919]"
Object19,Property7,266369,"[926474, 906855, 664228, 669915, 920973, 659645, 709083, 921388, 807498, 575104, 938264, 568049, 945251, 961675, 889212, 891387, 830546, 540217, 862266, 780788]"
Object19,Property8,383000,"[548603, 832623, 765974, 926062, 562441, 617699, 873359, 508456, 860139, 676570, 885268, 993562, 935343, 974721, 792489, 925115, 794578, 883835, 582192, 660053]"
Object19,Property9,280266,"[831259, 928483, 741339, 804758, 903107, 867489, 919709, 756484, 630948, 855139, 834966, 677451, 603205, 954986, 524555, 800017, 789461, 569794, 910151, 740518]"
Object19,Property10,475108,"[923970, 852084, 695275, 551911, 592818, 751920, 541421, 759415, 752971, 643175, 522658, 534639, 510600, 616997, 746813, 752310, 871167, 872041, 680761, 540228]"
Object20,Property1,342505,"[936570, 626015, 730755, 804406, 623742, 738020, 613186, 814913, 744811, 634832, 852477, 552745, 571121, 853424, 618731, 598922, 743913, 974529, 921176, 930540]"
Object20,Property2,459652,"[770119, 779339, 550778, 953265, 678236, 684129, 516293, 782074, 938790, 765908, 671565, 706559, 866133, 942703, 768522, 676065, 764460, 548936, 784962, 857690]"
Object20,Property3,370807,"[713698, 717402, 785135, 522924, 751639, 777950, 782823, 775254, 671178, 826093, 955900, 941983, 620145, 714978, 550518, 665137, 726346, 768961, 706171, 910031]"
Object20,Property4,273786,"[950590, 635515, 575620, 770099, 852765, 905593, 890463, 653086, 730888, 514630, 636744, 816201, 839393, 752754, 888494, 601843, 976301, 634139, 880970, 851478]"
Object20,Property5,248072,"[662491, 896461, 543626, 651119, 712069, 542554, 656440, 974994, 559520, 574538, 658665, 918418, 996190, 992577, 743855, 782332, 835876, 915156, 570510, 757266]"
Object20,Property6,137047,"[894630, 622765, 778400, 883859, 607424, 910486, 715208, 772809, 673030, 825716, 888788, 823447, 559303, 864998, 676552, 901505, 660404, 858257, 934237, 920666]"
Object20,Property7,475561,"[569806, 677479, 724565, 652113, 565846, 857571, 523513, 622423, 702946, 835531, 787124, 664085, 500247, 953257, 835093, 579798, 502520, 543451, 700977, 932126]"
Object20,Property8,318829,"[811053, 853667, 506761, 687804, 977453, 912254, 950616, 781867, 729889, 910938, 929554, 925003, 760061, 747980, 866360, 753049, 588176, 656440, 626556, 884351]"
Object20,Property9,357228,"[732707, 890047, 771888, 685664, 503148, 893460, 933732, 781752, 908572, 833570, 941219, 873581, 525709, 967138, 928169, 741426, 735183, 673634, 622267, 911253]"
Object20,Property10,286771,"[522285, 644670, 608200, 955789, 689675, 798221, 865777, 792253, 748523, 593680, 875518, 857682, 780302, 566325, 807753, 609637, 570673, 776404, 923245, 754773]"
Object21,Property1,379368,"[523455, 527512, 835419, 794101, 928340, 871165, 751567, 958191, 683138, 520921, 577960, 560011, 955869, 852811, 742172, 644392, 951706, 590149, 754234, 757338]"
Object21,Property2,427089,"[790819, 881690, 982852, 687279, 647467, 911627, 840016, 639601, 593662, 608881, 759397, 758365, 590918, 855394, 613855, 560536, 781327, 883132, 963471, 678020]"
Object21,Property3,176846,"[579379, 559368, 641112, 539769, 513232, 593533, 774380, 523814, 923588, 892556, 831582, 762710, 678293, 769201, 576493, 588125, 518456, 686914, 921513, 970192]"
Object21,Property4,265739,"[806259, 593314, 810267, 923621, 752336, 678430, 622793, 674333, 907797, 693676, 945334, 919778, 505649, 940022, 841255, 754586, 831214, 744461, 754691, 635609]"
Object21,Property5,410198,"[580174, 576133, 871374, 591687, 698931, 861824, 913408, 731434, 564771, 598061, 562598, 685585, 888011, 756534, 588550, 940075, 781493, 949937, 854581, 715546]"
Object21,Property6,459829,"[958883, 662228, 930323, 890153, 941192, 875437, 523566, 777743, 627352, 976213, 713350, 719414, 688910, 757205, 819500, 590222, 521050, 667513, 647291, 669228]"
Object21,Property7,397640,"[625994, 729436, 973671, 846626, 887289, 690485, 995476, 742955, 679118, 539437, 763442, 546103, 879114, 797992, 631166, 922572, 942804, 586628, 898872, 795231]"
Object21,Property8,406352,"[580700, 624162, 917337, 797962, 907688, 928190, 661176, 678600, 605279, 785359, 596037, 861050, 624776, 630927, 614811, 865012, 913025, 849020, 729848, 932946]"
Object21,Property9,137318,"[521584, 690455, 556277, 528515, 877862, 617710, 887953, 766446, 956107, 811643, 680744, 554764, 707664, 558241, 692534, 671031, 860638, 727270, 596070, 934338]"
Object21,Property10,320192,"[830982, 995203, 518148, 944672, 538843, 890339, 929672, 643927, 558663, 920239, 972331, 745581, 855027, 762396, 914765, 758600, 788298, 930212, 568604, 880390]"
Object22,Property1,348697,"[657333, 795485, 733476, 598700, 934847, 800580, 561614, 948056, 914881, 857498, 611747, 954765, 877051, 774143, 579752, 984431, 834162, 651875, 724029, 739519]"
Object22,Property2,419096,"[871499, 677994, 909736, 991186, 886681, 853790, 717831, 850499, 590023, 961143, 950783, 778597, 800017, 998260, 847983, 753358, 596970, 759126, 801582, 724930]"
Object22,Property3,436298,"[518473, 894853, 885832, 519337, 586372, 848841, 589304, 776631, 778230, 837921, 812610, 585490, 551272, 663494, 563662, 808518, 773271, 560865, 630229, 859409]"
Object22,Property4,245650,"[712371, 798724, 706897, 707213, 987597, 686945, 849071, 904865, 533003, 807038, 889089, 796586, 557819, 780720, 650786, 514413, 970722, 763203, 677535, 591959]"
Object22,Property5,206907,"[734349, 736943, 568680, 942487, 968080, 752731, 521991, 646612, 844640, 668341, 950010, 819927, 611802, 767065, 650487, 616363, 939649, 823593, 928943, 863453]"
Object22,Property6,316627,"[580533, 528727, 663683, 831175, 901681, 719205, 676368, 757746, 730536, 825793, 823037, 557712, 740182, 541584, 676930, 976085, 944026, 705818, 980518, 608574]"
Object22,Property7,355231,"[655704, 747885, 640046, 602928, 877758, 824433, 788061, 749585, 973004, 537823, 970110, 539631, 702383, 520602, 909772, 978124, 945962, 735479, 953032, 855081]"
Object22,Property8,430508,"[655653, 711961, 708112, 536129, 911015, 557100, 560869, 762130, 646486, 946132, 518990, 693276, 691025, 614721, 728687, 696835, 794477, 763737, 637022, 796149]"
Object22,Property9,449867,"[914661, 863602, 648164, 808394, 748265, 575430, 759181, 632369, 949110, 707800, 903645, 725071, 814919, 852499, 762519, 708267, 827908, 707213, 657194, 976201]"
Object22,Property10,399839,"[819584, 811636, 521090, 782618, 761447, 842724, 551201, 923682, 774615, 544011, 881735, 585089, 673730, 597396, 522301, 832315, 647922, 760057, 958797, 722544]"
Object23,Property1,439365,"[735309, 785316, 664776, 566765, 703846, 577765, 738204, 779549, 503439, 713963, 929018, 652272, 962296, 991064, 704499, 899585, 915397, 588969, 727242, 874654]"
Object23,Property2,193060,"[723310, 755191, 691218, 627711, 931486, 612043, 759260, 957404, 793917, 951667, 548937, 850840, 710467, 877100, 855253, 764183, 527600, 823658, 589529, 545851]"
Object23,Property3,238307,"[896005, 705325, 581811, 927462, 691301, 596769, 723124, 779732, 826168, 775773, 830802, 526149, 743566, 835092, 844713, 838636, 998142, 544573, 531009, 935042]"
Object23,Property4,261625,"[675052, 858248, 555985, 860480, 790049, 936428, 900799, 692158, 685137, 735296, 538032, 640476, 874552, 933099, 575560, 624968, 652109, 749402, 556389, 827565]"
Object23,Property5,198927,"[995218, 691909, 561886, 560261, 590666, 980319, 808657, 967953, 721485, 562264, 787048, 813108, 976036, 792936, 584170, 546658, 796039, 904688, 815984, 703593]"
Object23,Property6,284670,"[512269, 952976, 750324, 923281, 599424, 546543, 766733, 522111, 768164, 650132, 581741, 742543, 935442, 774857, 570134, 602878, 946679, 936128, 896395, 575521]"
Object23,Property7,189396,"[703096, 670027, 506749, 536544, 981393, 698047, 800955, 788079, 939151, 702229, 840954, 527842, 537116, 856424, 747279, 567569, 922533, 654301, 796015, 528402]"
Object23,Property8,420547,"[615926, 745520, 932905, 805315, 574706, 921203, 942023, 596534, 973983, 962762, 681844, 674002, 816562, 841190, 574354, 500910, 774219, 669286, 640798, 766025]"
Object23,Property9,316410,"[953172, 869531, 653559, 986319, 846743, 773109, 651514, 765732, 881507, 851707, 876002, 717804, 953905, 996385, 842167, 806514, 764793, 860115, 792103, 838689]"
Object23,Property10,367544,"[814181, 639762, 522403, 894229, 757032, 692725, 528316, 757464, 913702, 909242, 735356, 790141, 586369, 934357, 807475, 559565, 742124, 724188, 763692, 920922]"
Object24,Property1,313471,"[737764, 701781, 825063, 726087, 538949, 825049, 942617, 731538, 604928, 718763, 771778, 554970, 613481, 803402, 688423, 895479, 876740, 905473, 701425, 922772]"
Object24,Property2,290969,"[644775, 904510, 960810, 686410, 896083, 569944, 993984, 504637, 970634, 818489, 661647, 997587, 930131, 697556, 800376, 510983, 784877, 980497, 605015, 508875]"
Object24,Property3,389067,"[908305, 799545, 512042, 618314, 619905, 670481, 545339, 959115, 748979, 764548, 829315, 629748, 792184, 775560, 717150, 673371, 963444, 555912, 669178, 690600]"
Object24,Property4,334513,"[672912, 752819, 564301, 605878, 505563, 854585, 796904, 842569, 632854, 947574, 885530, 507747, 880412, 680801, 560622, 793252, 957931, 590455, 724103, 703213]"
Object24,Property5,216078,"[829660, 959537, 961751, 575598, 967182, 922668, 548905, 963705, 868447, 572123, 926609, 556686, 801914, 513913, 895365, 567016, 602794, 632466, 928649, 648363]"
Object24,Property6,349992,"[537679, 650502, 959345, 641313, 958379, 752961, 754901, 745381, 768202, 759687, 757479, 601226, 910426, 505783, 588450, 894594, 610781, 962895, 646986, 539516]"
Object24,Property7,201607,"[545538, 601342, 797245, 633553, 543641, 642659, 580850, 618435, 819585, 931254, 881252, 546044, 830618, 802623, 775635, 595631, 850193, 918042, 774981, 501483]"
Object24,Property8,167285,"[586700, 933982, 560372, 643722, 591828, 541569, 611488, 994882, 741481, 563410, 690469, 861341, 521074, 736319, 701267, 569603, 575365, 940319, 914471, 973148]"
Object24,Property9,330253,"[799382, 754155, 663451, 515982, 784269, 958424, 594765, 795365, 831124, 954332, 937322, 817823, 736993, 531500, 829677, 844601, 536274, 767894, 857300, 822849]"
