Object,Property,Value,False
Object25,Property5,476157,"[764888, 670974, 786891, 663724, 937864, 668061, 576934, 584073, 917849, 899957, 581512, 782364, 783518, 871908, 558625, 555085, 568815, 743437, 958782, 585892]"
Object25,Property6,340868,"[615728, 716858, 593083, 996184, 837474, 864103, 794149, 945147, 994075, 719249, 769342, 738349, 766149, 524029, 707456, 879520, 955953, 754703, 636505, 513017]"
Object26,Property1,295021,"[783868, 645307, 767068, 666588, 613897, 592536, 672909, 516632, 935340, 617362, 943719, 632911, 763179, 598085, 629516, 948732, 999406, 842958, 586494, 821673]"
Object26,Property2,461921,"[757932, 915925, 717781, 998511, 528552, 580412, 800673, 956512, 554319, 638647, 976583, 729341, 984187, 500886, 841605, 695230, 645103, 888844, 900120, 765642]"
Object26,Property3,473764,"[555705, 643635, 755278, 544687, 715146, 849407, 884067, 874466, 782654, 539644, 965851, 673490, 735356, 955263, 689425, 800061, 592338, 626594, 860263, 638620]"
Object26,Property4,357340,"[784893, 905185, 778978, 731990, 511805, 697807, 507672, 615692, 669884, 665403, 795056, 888566, 727674, 911414, 524434, 790743, 885661, 545773, 709897, 956831]"
Object26,Property5,223557,"[859586, 645329, 508922, 628039, 890109, 795185, 563759, 973707, 681927, 989452, 963452, 746454, 844701, 616570, 588524, 725495, 972485, 925953, 901341, 890455]"
Object26,Property6,411611,"[927033, 531916, 512532, 856085, 580691, 844751, 574650, 729055, 756559, 566455, 987026, 657038, 517768, 999112, 614771, 936586, 624979, 503204, 629454, 610751]"
Object27,Property1,399828,"[633460, 843798, 599528, 777293, 648098, 946079, 809882, 795353, 814888, 952433, 701324, 621719, 609064, 953021, 834414, 893977, 605630, 818761, 845791, 914265]"
Object27,Property2,383343,"[763234, 558343, 942616, 839848, 972456, 919085, 578290, 608257, 774552, 539699, 699593, 712927, 970882, 851386, 582129, 641442, 774358, 811687, 741564, 934628]"
Object27,Property3,162499,"[871243, 972039, 542403, 519781, 678778, 917330, 916895, 711446, 816487, 674911, 756889, 878107, 831649, 994319, 567510, 930432, 624735, 819558, 816052, 528596]"
Object27,Property4,481412,"[531448, 788347, 535829, 654796, 753041, 801643, 566563, 919109, 981906, 584660, 842764, 660092, 716425, 616375, 663607, 690583, 891999, 994275, 986941, 960792]"
Object27,Property5,428446,"[548175, 927159, 518017, 717071, 789403, 779836, 640028, 560020, 539373, 502341, 739628, 503125, 556057, 665938, 938925, 851553, 569729, 931480, 533796, 930330]"
Object27,Property6,220640,"[969963, 507608, 689034, 565170, 872557, 770139, 960465, 831864, 812968, 988596, 550587, 887291, 891013, 543736, 870843, 955019, 906384, 589425, 788617, 646285]"
Object28,Property1,165203,"[659366, 983145, 522868, 732375, 770571, 867808, 702193, 678948, 885279, 623991, 975820, 738325, 596201, 630861, 636735, 704779, 987839, 687709, 750597, 964877]"
Object28,Property2,350019,"[659826, 569427, 711127, 570705, 944263, 643382, 615634, 953262, 926086, 553317, 820616, 685140, 693058, 594325, 630709, 677893, 563448, 978631, 946177, 654838]"
Object28,Property3,330925,"[515149, 920790, 959808, 937521, 539508, 668744, 523366, 954157, 785346, 839847, 943710, 598066, 636163, 837018, 599398, 973708, 946909, 510732, 717836, 746084]"
Object28,Property4,375014,"[578229, 775291, 602874, 660930, 536945, 950818, 719914, 902945, 687233, 644036, 555912, 756111, 524517, 582600, 621564, 952533, 518425, 950683, 884885, 623380]"
Object28,Property5,467267,"[800657, 980681, 615101, 583986, 939362, 980326, 980519, 575087, 830352, 974491, 992268, 693019, 665036, 556512, 832761, 900017, 546118, 617276, 635371, 874324]"
Object28,Property6,326231,"[617849, 967168, 888807, 543157, 753951, 702849, 835642, 834431, 536357, 545798, 923609, 983148, 818030, 601089, 774131, 898527, 781811, 562134, 880549, 807314]"
Object29,Property1,399832,"[921154, 678231, 836938, 651342, 609411, 844451, 728840, 975517, 899591, 900584, 635945, 628931, 938822, 525793, 681143, 526592, 748487, 851777, 500423, 634977]"
Object29,Property2,191283,"[565161, 618667, 794557, 539188, 519216, 839201, 569250, 706116, 951753, 588480, 851616, 741140, 974538, 985828, 968338, 680429, 563201, 859908, 781433, 817573]"
Object29,Property3,462855,"[991600, 991163, 724218, 750018, 776720, 808926, 804417, 509154, 754653, 788331, 640846, 785982, 890603, 640301, 781022, 567319, 513676, 822465, 583926, 647529]"
Object29,Property4,484172,"[727714, 512327, 627734, 523373, 612369, 520998, 721918, 913019, 838435, 632426, 759652, 974993, 732294, 657577, 759338, 681866, 747157, 815188, 500894, 926438]"
Object29,Property5,118308,"[583838, 756722, 684617, 919183, 888900, 625652, 964153, 857549, 538817, 772856, 536784, 517272, 662303, 673177, 828487, 685912, 731787, 625809, 665483, 982552]"
Object29,Property6,205121,"[599695, 815050, 693801, 943675, 732212, 646934, 691304, 869713, 704267, 886225, 638100, 988949, 585601, 898517, 872631, 704205, 732398, 718230, 905650, 995434]"
Object30,Property1,381401,"[703821, 712857, 788346, 810890, 581862, 873784, 587440, 897284, 557021, 573481, 707138, 661427, 822562, 673054, 631639, 978678, 647356, 523039, 505025, 624068]"
Object30,Property2,315422,"[995041, 893727, 515246, 627525, 785206, 860398, 563203, 854845, 865405, 912278, 738455, 500554, 890186, 615787, 667003, 655328, 834784, 594934, 734461, 570601]"
Object30,Property3,298831,"[710339, 627235, 800355, 678700, 839369, 883639, 735151, 758934, 870462, 866798, 548515, 755681, 531290, 993211, 957666, 843597, 833993, 780638, 675803, 918352]"
Object30,Property4,487298,"[637125, 977067, 571358, 809333, 837667, 977828, 858246, 994657, 942727, 589860, 744477, 694274, 646638, 615210, 891596, 509306, 912974, 946443, 919464, 890478]"
Object30,Property5,494934,"[563795, 636551, 565897, 588701, 862251, 690835, 582064, 519034, 898429, 677534, 666892, 917999, 507165, 704790, 822065, 952313, 910989, 903384, 954190, 934869]"
Object30,Property6,419551,"[686046, 617463, 805693, 961226, 955004, 999258, 854994, 903679, 958789, 845928, 587147, 773027, 544275, 663112, 600002, 550407, 927136, 646279, 958881, 656338]"
Object31,Property1,384958,"[734577, 986529, 764625, 959976, 727855, 805754, 579521, 882727, 896897, 889844, 665638, 619065, 959130, 671627, 514407, 639955, 741337, 572436, 994679, 739685]"
Object31,Property2,176979,"[964747, 967140, 971152, 928210, 894455, 521094, 538286, 643754, 722140, 680217, 981359, 858712, 740378, 562856, 552122, 574793, 667595, 900933, 529122, 642766]"
Object31,Property3,113351,"[615345, 973426, 797789, 937614, 952638, 729338, 580892, 795169, 885659, 646544, 842334, 775934, 711552, 916792, 747521, 896959, 667676, 586210, 712066, 884293]"
Object31,Property4,487580,"[716737, 944912, 794091, 621895, 874390, 512829, 818518, 550875, 959924, 688410, 799938, 665765, 502394, 906386, 575926, 651908, 979228, 621013, 719597, 932735]"
Object31,Property5,421549,"[508447, 577456, 787310, 881650, 568311, 564792, 782823, 773759, 743237, 977980, 608724, 936203, 611892, 816952, 806276, 638939, 568295, 739405, 705531, 581230]"
Object31,Property6,261869,"[540922, 599247, 734584, 731088, 658485, 747500, 870054, 919304, 631520, 981468, 554020, 826492, 912299, 723982, 868481, 638313, 829309, 813356, 625989, 610739]"
Object32,Property1,244246,"[759363, 548792, 773295, 796334, 741618, 562649, 919003, 940955, 599254, 724473, 949639, 526762, 848760, 750284, 972178, 854297, 691017, 979399, 528060, 948125]"
Object32,Property2,390247,"[753528, 518927, 997388, 597293, 652338, 511680, 872809, 794986, 797293, 696338, 809912, 579891, 505884, 516361, 844031, 575976, 909506, 661202, 773319, 691857]"
Object32,Property3,280389,"[584879, 659965, 803928, 879779, 802751, 845023, 514824, 693219, 553863, 559759, 586929, 605384, 724719, 673023, 576897, 797910, 808316, 680471, 907037, 773191]"
Object32,Property4,118853,"[690794, 604912, 924973, 685187, 713370, 706396, 702049, 824817, 905237, 764656, 874073, 846993, 687626, 871864, 677444, 867491, 697737, 825967, 890985, 706972]"
Object32,Property5,212127,"[593827, 652935, 639605, 520179, 597515, 846824, 756033, 979325, 953077, 920900, 702044, 969766, 844793, 853048, 534363, 517080, 526552, 998641, 797191, 969055]"
Object32,Property6,416585,"[787545, 692321, 531988, 787075, 742965, 870661, 627403, 996032, 695056, 532053, 601084, 957396, 750145, 593031, 736000, 646222, 651342, 655827, 737359, 774984]"
Object33,Property1,244682,"[613083, 945181, 508096, 861180, 908937, 987088, 978823, 832270, 770075, 575356, 923765, 769778, 633365, 651379, 613799, 895026, 854703, 904857, 723130, 633769]"
Object33,Property2,265285,"[510950, 608192, 864622, 955492, 961337, 854215, 855123, 812645, 784820, 679679, 528350, 885736, 903795, 713654, 758779, 765263, 578774, 550443, 587812, 881274]"
Object33,Property3,333138,"[801804, 849698, 917050, 607052, 863509, 849039, 843261, 890679, 813534, 777210, 682026, 660028, 801233, 503335, 559266, 527925, 795074, 795791, 947795, 528787]"
Object33,Property4,146694,"[922419, 561197, 926777, 875208, 669824, 959599, 626282, 746666, 891294, 578696, 943673, 596150, 768459, 676783, 669311, 802551, 672614, 632538, 802406, 955768]"
Object33,Property5,142980,"[991684, 636017, 530732, 969970, 545201, 693880, 636882, 656553, 944159, 787419, 870253, 545009, 560399, 849049, 539435, 622666, 665984, 625625, 643840, 861499]"
Object33,Property6,135082,"[822963, 773715, 595546, 511817, 959173, 622534, 893447, 831738, 771849, 847379, 631468, 831342, 718301, 960894, 784741, 748958, 889146, 908771, 801573, 700829]"
Object34,Property1,290757,"[664089, 651848, 538229, 892361, 730892, 914824, 801478, 731506, 503413, 631284, 567933, 881853, 645561, 757578, 628871, 800670, 566695, 709180, 774962, 669529]"
Object34,Property2,140896,"[908870, 620485, 981714, 576247, 664633, 644947, 812773, 547459, 573037, 916818, 737962, 571427, 987966, 609120, 734890, 958603, 534208, 503929, 884902, 789023]"
Object34,Property3,396329,"[676333, 805691, 624799, 833887, 885349, 517460, 591990, 938342, 826951, 797735, 785311, 826018, 542214, 875335, 624626, 710347, 957418, 529190, 558952, 583863]"
Object34,Property4,307639,"[727991, 572186, 923664, 922512, 779274, 531707, 951037, 544608, 733122, 994213, 727863, 520386, 709009, 784731, 568543, 985306, 705803, 547114, 767332, 837744]"
Object34,Property5,122617,"[513214, 670072, 608390, 522766, 876867, 789864, 524414, 711838, 964740, 656866, 528184, 918085, 730505, 656382, 521422, 545582, 794825, 720645, 858161, 929069]"
Object34,Property6,135979,"[753267, 907774, 989285, 805971, 907615, 828675, 982462, 534411, 888618, 501986, 751608, 596818, 916266, 526454, 723754, 721648, 896185, 606485, 885726, 513208]"
Object35,Property1,251962,"[994037, 903987, 957550, 617728, 587961, 887794, 842204, 791432, 526590, 726134, 821519, 561069, 617776, 583247, 936348, 500586, 806745, 890472, 587302, 856598]"
Object35,Property2,222103,"[749291, 662692, 881591, 596249, 869539, 744776, 845254, 658122, 750599, 713839, 648686, 673815, 798601, 532267, 766594, 535055, 889967, 692018, 968475, 782596]"
Object35,Property3,328229,"[686593, 682195, 688266, 795333, 951814, 991908, 933737, 905569, 782218, 521404, 701017, 642002, 760530, 500908, 719822, 875719, 724327, 749661, 696652, 657132]"
Object35,Property4,286652,"[870926, 765217, 559728, 652775, 517187, 962342, 540357, 650336, 702624, 724380, 597513, 648554, 696870, 972619, 864944, 568636, 999553, 679806, 579101, 953894]"
Object35,Property5,307931,"[897071, 624131, 922939, 798020, 929129, 659769, 775519, 503338, 515445, 630436, 999102, 843525, 619151, 942048, 868028, 941644, 742266, 923573, 777374, 686865]"
Object35,Property6,209336,"[518191, 731469, 714564, 768057, 808256, 887524, 560405, 517221, 640097, 789595, 648190, 650627, 565662, 877444, 696211, 660838, 911793, 578153, 820673, 963429]"
Object36,Property1,188113,"[762281, 653622, 927625, 527921, 620261, 642306, 503334, 517289, 630865, 532402, 533242, 502263, 557054, 816535, 993078, 879688, 542209, 883328, 976868, 998991]"
Object36,Property2,280204,"[568294, 842215, 820247, 764389, 527159, 782659, 841511, 993195, 572222, 642536, 890301, 747966, 619042, 650861, 792322, 777321, 506023, 594226, 689611, 818053]"
Object36,Property3,115982,"[802795, 990571, 639563, 788608, 717147, 715998, 931549, 839672, 667562, 817924, 686208, 835344, 819266, 950442, 665550, 835835, 912657, 730791, 678740, 837651]"
Object36,Property4,161864,"[686116, 865787, 531829, 753654, 584915, 556349, 612268, 850889, 751073, 830651, 925933, 765662, 995293, 951614, 725172, 876347, 976828, 790431, 822321, 663496]"
Object36,Property5,344751,"[718376, 608405, 594542, 522023, 964373, 680759, 744716, 542752, 998325, 949562, 990065, 852849, 957679, 593963, 643301, 805152, 747403, 962155, 714974, 743539]"
Object36,Property6,435375,"[598360, 930640, 954644, 823270, 546067, 774072, 537001, 512426, 952099, 562433, 523797, 833310, 657904, 649725, 821792, 524040, 836311, 843796, 683680, 896345]"
Object37,Property1,436254,"[833724, 767212, 875062, 825610, 578731, 681917, 793792, 590376, 734341, 528448, 514855, 865911, 504787, 939480, 963020, 681597, 990687, 832010, 971470, 676308]"
Object37,Property2,320845,"[788742, 748360, 681286, 588292, 656790, 972264, 578541, 664417, 812396, 690014, 502780, 528847, 531096, 805053, 934351, 817373, 886212, 542980, 750270, 929896]"
Object37,Property3,324671,"[838120, 621220, 560780, 798523, 543070, 570886, 605152, 847078, 620987, 870940, 908479, 594534, 875001, 503676, 751271, 759876, 564824, 685686, 741231, 706128]"
Object37,Property4,138138,"[767252, 639384, 613726, 653987, 512593, 743941, 994587, 860938, 750185, 832005, 829370, 528722, 884531, 975352, 929904, 618007, 915369, 875817, 685320, 551898]"
Object37,Property5,139900,"[883592, 961624, 552782, 620616, 881071, 973982, 554723, 823599, 912670, 903700, 800458, 726749, 853049, 700725, 520970, 506941, 661576, 760455, 813794, 539439]"
Object37,Property6,467966,"[678530, 830277, 939941, 928074, 515156, 765485, 845745, 825186, 525433, 842689, 825136, 966767, 800677, 915649, 782004, 892477, 854342, 860991, 604864, 786497]"
Object38,Property1,455947,"[659616, 810109, 660973, 882138, 710285, 996489, 845862, 554671, 624217, 870486, 792261, 996266, 661190, 698472, 784546, 797360, 713020, 752615, 740116, 638733]"
Object38,Property2,378230,"[991020, 856534, 891176, 861401, 840936, 992560, 814042, 957376, 842648, 551799, 908563, 796044, 779086, 724127, 548460, 596487, 826814, 773706, 971830, 792356]"
Object38,Property3,193268,"[617665, 954335, 865241, 908429, 774715, 804287, 849422, 794781, 959416, 896353, 622812, 769475, 841385, 646174, 888811, 531916, 857092, 978849, 714411, 727047]"
Object38,Property4,482483,"[817241, 938870, 647293, 749101, 683814, 620815, 981883, 870141, 991141, 561732, 522865, 816488, 925771, 572374, 970942, 523585, 602930, 635986, 778733, 745446]"
Object38,Property5,360150,"[534671, 839810, 571878, 943517, 942049, 803742, 893238, 658664, 818143, 710839, 555859, 625791, 641310, 893423, 907587, 834328, 772294, 564283, 516023, 573877]"
Object38,Property6,395902,"[760116, 767406, 511874, 959906, 636896, 778767, 615941, 601451, 582213, 610276, 532383, 869654, 594061, 627792, 587341, 851342, 946340, 941226, 583546, 957618]"
Object39,Property1,252163,"[758182, 646904, 984714, 850891, 601023, 590337, 905843, 968331, 674742, 659356, 924560, 588382, 598749, 550016, 941033, 647736, 501084, 520059, 993211, 859914]"
Object39,Property2,358616,"[908456, 636527, 802262, 681945, 560677, 528425, 962203, 751417, 541947, 923665, 736988, 537572, 688484, 660651, 592147, 947271, 509527, 881172, 744720, 534791]"
Object39,Property3,307326,"[782360, 978515, 597449, 734053, 571299, 588178, 642088, 898586, 692025, 739825, 523839, 869325, 649432, 717658, 971804, 828119, 649447, 588259, 715686, 930152]"
Object39,Property4,163221,"[738552, 894521, 694329, 676732, 952119, 968704, 919608, 931478, 523040, 821329, 912343, 966056, 810743, 799451, 996508, 596736, 731825, 829169, 726558, 515071]"
Object39,Property5,394237,"[913065, 829347, 981442, 781360, 838639, 964445, 875282, 681581, 760597, 596249, 648509, 541590, 621186, 606628, 810320, 893519, 723281, 976104, 953371, 542510]"
Object39,Property6,304245,"[939874, 930642, 932234, 538059, 967667, 563849, 669503, 667327, 897742, 698719, 985737, 765355, 829777, 510706, 805832, 755121, 986008, 725133, 938886, 883538]"
Object40,Property1,141202,"[966053, 636652, 724668, 844313, 587494, 739805, 577348, 939256, 525702, 935567, 680616, 823963, 652034, 511088, 687518, 669694, 994530, 871922, 921070, 836939]"
Object40,Property2,184826,"[574219, 550240, 646920, 566788, 613450, 692305, 769213, 809746, 854966, 659423, 733903, 910816, 777495, 548340, 588169, 723723, 906775, 540644, 813200, 529695]"
Object40,Property3,461631,"[559962, 913870, 804330, 687110, 737972, 722518, 812457, 746301, 872925, 621498, 892078, 660513, 524799, 514489, 615605, 767903, 678908, 555297, 742032, 840518]"
Object40,Property4,230439,"[788657, 646459, 624042, 879217, 906478, 935474, 539356, 513736, 687295, 572092, 940347, 726885, 778634, 589850, 773788, 530913, 957824, 835579, 763227, 694858]"
Object40,Property5,261557,"[803285, 696849, 977984, 938586, 517129, 843212, 751936, 897244, 781441, 642792, 787058, 786068, 961294, 928587, 777574, 542332, 858382, 628942, 851528, 688913]"
