Object,Property,Value
Object128,Property2,125063
Object128,Property3,214250
Object128,Property4,402652
Object128,Property5,360162
Object128,Property6,260109
Object128,Property7,145539
Object128,Property8,256323
Object128,Property9,395034
Object128,Property10,299166
Object129,Property1,383194
Object129,Property2,197812
Object129,Property3,121393
Object129,Property4,281773
Object129,Property5,139808
Object129,Property6,196661
Object129,Property7,322785
Object129,Property8,212591
Object129,Property9,376988
Object129,Property10,375043
Object130,Property1,483506
Object130,Property2,446262
Object130,Property3,228274
Object130,Property4,482575
Object130,Property5,394306
Object130,Property6,120058
Object130,Property7,420269
Object130,Property8,214348
Object130,Property9,128776
Object130,Property10,118481
Object131,Property1,106738
Object131,Property2,392568
Object131,Property3,347489
Object131,Property4,321178
Object131,Property5,484726
Object131,Property6,288037
Object131,Property7,219981
Object131,Property8,145725
Object131,Property9,195890
Object131,Property10,368744
Object132,Property1,250887
Object132,Property2,152500
Object132,Property3,101157
Object132,Property4,432180
Object132,Property5,320397
Object132,Property6,216171
Object132,Property7,416424
Object132,Property8,206162
Object132,Property9,158668
Object132,Property10,399385
Object133,Property1,130698
Object133,Property2,368814
Object133,Property3,105884
Object133,Property4,491684
Object133,Property5,281287
Object133,Property6,120926
Object133,Property7,299379
Object133,Property8,245564
Object133,Property9,334050
Object133,Property10,391712
Object134,Property1,259014
Object134,Property2,294608
Object134,Property3,403341
Object134,Property4,372719
Object134,Property5,281606
Object134,Property6,205719
Object134,Property7,255266
Object134,Property8,394437
Object134,Property9,162106
Object134,Property10,354851
Object135,Property1,306474
Object135,Property2,166792
Object135,Property3,362298
Object135,Property4,409755
Object135,Property5,215574
Object135,Property6,257115
Object135,Property7,468251
Object135,Property8,231639
Object135,Property9,129296
Object135,Property10,425844
Object136,Property1,133181
Object136,Property2,197772
Object136,Property3,209833
Object136,Property4,369932
Object136,Property5,111197
Object136,Property6,499921
Object136,Property7,183668
Object136,Property8,255115
Object136,Property9,463861
Object136,Property10,212273
Object137,Property1,174211
Object137,Property2,350919
Object137,Property3,220299
Object137,Property4,285631
Object137,Property5,344591
Object137,Property6,134405
Object137,Property7,306171
Object137,Property8,309475
Object137,Property9,228706
Object137,Property10,485546
Object138,Property1,118694
Object138,Property2,472635
Object138,Property3,412504
Object138,Property4,390916
Object138,Property5,123726
Object138,Property6,140192
Object138,Property7,306021
Object138,Property8,273418
Object138,Property9,408898
Object138,Property10,468937
Object139,Property1,269169
Object139,Property2,206776
Object139,Property3,358900
Object139,Property4,247677
Object139,Property5,133596
Object139,Property6,466137
Object139,Property7,370380
Object139,Property8,436566
Object139,Property9,290603
Object139,Property10,419685
Object140,Property1,490604
Object140,Property2,451648
Object140,Property3,315699
Object140,Property4,356014
Object140,Property5,125677
Object140,Property6,196736
Object140,Property7,445479
Object140,Property8,487057
Object140,Property9,419086
Object140,Property10,186002
Object141,Property1,147109
Object141,Property2,388779
Object141,Property3,350164
Object141,Property4,452762
Object141,Property5,313340
Object141,Property6,450632
Object141,Property7,448826
Object141,Property8,370175
Object141,Property9,198116
Object141,Property10,204516
Object142,Property1,460072
Object142,Property2,262974
Object142,Property3,145021
Object142,Property4,370581
Object142,Property5,237162
Object142,Property6,254364
Object142,Property7,327554
Object142,Property8,170752
Object142,Property9,221975
Object142,Property10,113176
Object143,Property1,424402
Object143,Property2,248839
Object143,Property3,191478
Object143,Property4,354142
Object143,Property5,233551
Object143,Property6,129103
Object143,Property7,375631
Object143,Property8,452652
Object143,Property9,471720
Object143,Property10,329462
Object144,Property1,399103
Object144,Property2,250241
Object144,Property3,428459
Object144,Property4,489705
Object144,Property5,313275
Object144,Property6,359782
Object144,Property7,316500
Object144,Property8,139671
Object144,Property9,456940
Object144,Property10,218329
Object145,Property1,278482
Object145,Property2,372877
Object145,Property3,232542
Object145,Property4,128325
Object145,Property5,457831
Object145,Property6,237040
Object145,Property7,328561
Object145,Property8,124305
Object145,Property9,319477
Object145,Property10,367219
Object146,Property1,325946
Object146,Property2,288310
Object146,Property3,472138
Object146,Property4,305376
Object146,Property5,107054
Object146,Property6,414932
Object146,Property7,254959
Object146,Property8,487833
Object146,Property9,403270
Object146,Property10,375413
Object147,Property1,176794
Object147,Property2,424743
Object147,Property3,445120
Object147,Property4,115420
Object147,Property5,165462
Object147,Property6,343959
Object147,Property7,274790
Object147,Property8,138238
Object147,Property9,253206
Object147,Property10,199248
Object148,Property1,430122
Object148,Property2,481479
Object148,Property3,138389
Object148,Property4,340965
Object148,Property5,363242
Object148,Property6,207222
Object148,Property7,341068
Object148,Property8,401335
Object148,Property9,384616
Object148,Property10,353740
Object149,Property1,302827
Object149,Property2,349813
Object149,Property3,322374
Object149,Property4,109313
Object149,Property5,123390
Object149,Property6,379298
Object149,Property7,419860
Object149,Property8,134378
Object149,Property9,367697
Object149,Property10,476421
Object150,Property1,342101
Object150,Property2,277840
Object150,Property3,194332
Object150,Property4,255941
Object150,Property5,471943
Object150,Property6,108602
Object150,Property7,319054
Object150,Property8,311728
Object150,Property9,354845
Object150,Property10,203742
Object151,Property1,221758
Object151,Property2,132154
Object151,Property3,434744
Object151,Property4,305371
Object151,Property5,316289
Object151,Property6,207677
Object151,Property7,470293
Object151,Property8,159729
Object151,Property9,348251
Object151,Property10,217419
Object152,Property1,343611
Object152,Property2,377262
Object152,Property3,441875
Object152,Property4,322884
Object152,Property5,229158
Object152,Property6,116187
Object152,Property7,208488
Object152,Property8,426106
Object152,Property9,387503
Object152,Property10,172761
Object153,Property1,471790
Object153,Property2,462457
Object153,Property3,410672
Object153,Property4,197531
Object153,Property5,466603
Object153,Property6,407431
Object153,Property7,373591
Object153,Property8,436738
Object153,Property9,416890
Object153,Property10,299395
Object154,Property1,140238
Object154,Property2,390291
Object154,Property3,311454
Object154,Property4,389212
Object154,Property5,491964
Object154,Property6,245702
Object154,Property7,495131
Object154,Property8,468813
Object154,Property9,346530
Object154,Property10,390970
Object155,Property1,259605
Object155,Property2,281607
Object155,Property3,133281
Object155,Property4,248717
Object155,Property5,488075
Object155,Property6,412486
Object155,Property7,316838
Object155,Property8,180997
Object155,Property9,463142
Object155,Property10,320450
Object156,Property1,400573
Object156,Property2,187693
Object156,Property3,474148
Object156,Property4,362898
Object156,Property5,150553
Object156,Property6,103162
Object156,Property7,483783
Object156,Property8,167982
Object156,Property9,280564
Object156,Property10,203799
Object157,Property1,144875
Object157,Property2,348839
Object157,Property3,196952
Object157,Property4,399824
Object157,Property5,171062
Object157,Property6,337328
Object157,Property7,202387
Object157,Property8,302643
Object157,Property9,328116
Object157,Property10,289380
Object158,Property1,424909
Object158,Property2,225120
Object158,Property3,383080
Object158,Property4,327407
Object158,Property5,491150
Object158,Property6,164889
Object158,Property7,226403
Object158,Property8,350451
Object158,Property9,427389
Object158,Property10,339938
Object159,Property1,188722
Object159,Property2,449459
Object159,Property3,300130
Object159,Property4,477973
Object159,Property5,272608
Object159,Property6,268971
Object159,Property7,212197
Object159,Property8,202553
Object159,Property9,123579
Object159,Property10,144019
Object160,Property1,437427
Object160,Property2,182831
Object160,Property3,195340
Object160,Property4,442812
Object160,Property5,343331
Object160,Property6,194627
Object160,Property7,130433
Object160,Property8,371607
Object160,Property9,133599
Object160,Property10,252799
Object161,Property1,413323
Object161,Property2,164705
Object161,Property3,434710
Object161,Property4,433143
Object161,Property5,283532
Object161,Property6,455447
Object161,Property7,294332
Object161,Property8,390513
Object161,Property9,499700
Object161,Property10,352324
Object162,Property1,131488
Object162,Property2,451728
Object162,Property3,404594
Object162,Property4,412975
Object162,Property5,499091
Object162,Property6,411985
Object162,Property7,382156
Object162,Property8,401798
Object162,Property9,330607
Object162,Property10,164572
Object163,Property1,259392
Object163,Property2,465117
Object163,Property3,432627
Object163,Property4,464806
Object163,Property5,404406
Object163,Property6,384932
Object163,Property7,123981
Object163,Property8,488262
Object163,Property9,467363
Object163,Property10,214680
Object164,Property1,391625
Object164,Property2,270502
Object164,Property3,210475
Object164,Property4,108995
Object164,Property5,352900
Object164,Property6,129508
Object164,Property7,447278
Object164,Property8,119533
Object164,Property9,317815
Object164,Property10,159820
Object165,Property1,475569
Object165,Property2,443857
Object165,Property3,247241
Object165,Property4,205479
Object165,Property5,498661
Object165,Property6,459945
Object165,Property7,255677
Object165,Property8,252269
Object165,Property9,252782
Object165,Property10,358740
Object166,Property1,113015
Object166,Property2,121330
Object166,Property3,313421
Object166,Property4,321754
Object166,Property5,449081
Object166,Property6,452510
Object166,Property7,349877
Object166,Property8,472868
Object166,Property9,485619
Object166,Property10,152090
Object167,Property1,131970
Object167,Property2,287895
Object167,Property3,341529
Object167,Property4,425272
Object167,Property5,340961
Object167,Property6,391341
Object167,Property7,352590
Object167,Property8,318243
Object167,Property9,361911
Object167,Property10,239364
Object168,Property1,482165
Object168,Property2,115943
Object168,Property3,340309
Object168,Property4,263435
Object168,Property5,495953
Object168,Property6,352339
Object168,Property7,214239
Object168,Property8,368550
Object168,Property9,304005
Object168,Property10,315716
Object169,Property1,247892
Object169,Property2,164715
Object169,Property3,388053
Object169,Property4,382824
Object169,Property5,169285
Object169,Property6,340739
Object169,Property7,336102
Object169,Property8,472823
Object169,Property9,107153
Object169,Property10,449593
Object170,Property1,457541
Object170,Property2,255609
Object170,Property3,445416
Object170,Property4,316120
Object170,Property5,107853
Object170,Property6,206892
Object170,Property7,194915
Object170,Property8,211419
Object170,Property9,114753
Object170,Property10,100274
