Object,Property,Value,Source,TSInitial,C_v
sial,Dividend,0.18,tickerspy,0.8,0.0
sial,Change %,1.17,tmx-quotemedia,0.8,0.0
sial,Last trading price,74.24,tmx-quotemedia,0.8,0.0
sial,Open price,73.54,tmx-quotemedia,0.8,0.0
sial,Change $,0.86,tmx-quotemedia,0.8,0.0
sial,Volume,671563.0,tmx-quotemedia,0.8,0.0
sial,Today's high,74.265,tmx-quotemedia,0.8,0.0
sial,Today's low,73.07,tmx-quotemedia,0.8,0.0
sial,Previous close,73.38,tmx-quotemedia,0.8,0.0
sial,52wk High,73.6,tmx-quotemedia,0.8,0.0
sial,52wk Low,48.8,tmx-quotemedia,0.8,0.0
sial,Shares Outstanding,121826546.0,tmx-quotemedia,0.8,0.0
sial,Market cap,9044402775.0,tmx-quotemedia,0.8,0.0
sial,Yield,0.981,tmx-quotemedia,0.8,0.0
sial,Dividend,0.18,tmx-quotemedia,0.8,0.0
sial,EPS,3.28,tmx-quotemedia,0.8,0.0
sial,Change %,1.17,updown,0.8,0.0
sial,Last trading price,74.24,updown,0.8,0.0
sial,Open price,73.54,updown,0.8,0.0
sial,Change $,0.86,updown,0.8,0.0
sial,Volume,668338.0,updown,0.8,0.0
sial,Today's high,74.27,updown,0.8,0.0
sial,Today's low,73.07,updown,0.8,0.0
sial,Previous close,73.38,updown,0.8,0.0
sial,52wk High,73.6,updown,0.8,0.0
sial,52wk Low,48.8,updown,0.8,0.0
sial,Shares Outstanding,121820000000.0,updown,0.8,0.0
sial,Market cap,8940000000.0,updown,0.8,0.0
sial,EPS,3.33,updown,0.8,0.0
sial,Change %,1.17,wallstreetsurvivor,0.8,0.0
sial,Last trading price,74.24,wallstreetsurvivor,0.8,0.0
sial,Open price,73.54,wallstreetsurvivor,0.8,0.0
sial,Change $,0.86,wallstreetsurvivor,0.8,0.0
sial,Volume,673214.0,wallstreetsurvivor,0.8,0.0
sial,Today's high,74.27,wallstreetsurvivor,0.8,0.0
sial,Today's low,73.07,wallstreetsurvivor,0.8,0.0
sial,52wk High,73.6,wallstreetsurvivor,0.8,0.0
sial,52wk Low,48.8,wallstreetsurvivor,0.8,0.0
sial,Market cap,9000000000.0,wallstreetsurvivor,0.8,0.0
sial,Yield,1.0,wallstreetsurvivor,0.8,0.0
sial,Dividend,0.64,wallstreetsurvivor,0.8,0.0
sial,EPS,3.12,wallstreetsurvivor,0.8,0.0
sial,Change %,1.17,yahoo-finance,0.8,0.0
sial,Last trading price,74.24,yahoo-finance,0.8,0.0
sial,Open price,73.54,yahoo-finance,0.8,0.0
sial,Change $,0.86,yahoo-finance,0.8,0.0
sial,Volume,673614.0,yahoo-finance,0.8,0.0
sial,Today's high,74.26,yahoo-finance,0.8,0.0
sial,Today's low,73.07,yahoo-finance,0.8,0.0
sial,Previous close,73.38,yahoo-finance,0.8,0.0
sial,52wk High,74.26,yahoo-finance,0.8,0.0
sial,52wk Low,48.8,yahoo-finance,0.8,0.0
sial,Market cap,9040000000.0,yahoo-finance,0.8,0.0
sial,Yield,1.0,yahoo-finance,0.8,0.0
sial,Dividend,0.72,yahoo-finance,0.8,0.0
sial,EPS,3.28,yahoo-finance,0.8,0.0
sial,Change %,1.17,ycharts-com,0.8,0.0
sial,Last trading price,74.24,ycharts-com,0.8,0.0
sial,Change $,0.86,ycharts-com,0.8,0.0
sial,52wk High,73.6,ycharts-com,0.8,0.0
sial,52wk Low,48.8,ycharts-com,0.8,0.0
sial,Market cap,9040000000.0,ycharts-com,0.8,0.0
sial,Yield,1.09,ycharts-com,0.8,0.0
sial,EPS,3.28,ycharts-com,0.8,0.0
sial,Change %,1.17,zacks,0.8,0.0
sial,Last trading price,74.24,zacks,0.8,0.0
sial,Change $,0.86,zacks,0.8,0.0
sial,Volume,0.673614,zacks,0.8,0.0
sial,Today's high,74.27,zacks,0.8,0.0
sial,Today's low,73.07,zacks,0.8,0.0
sial,52wk High,74.27,zacks,0.8,0.0
sial,52wk Low,48.8,zacks,0.8,0.0
sial,Market cap,8940000000.0,zacks,0.8,0.0
sial,Yield,0.98,zacks,0.8,0.0
sial,Dividend,0.72,zacks,0.8,0.0
sial,EPS,3.41,zacks,0.8,0.0
bmc,Change %,1.99,advfn,0.8,0.0
bmc,Last trading price,55.79,advfn,0.8,0.0
bmc,Open price,54.84,advfn,0.8,0.0
bmc,Change $,1.09,advfn,0.8,0.0
bmc,Volume,2300895.0,advfn,0.8,0.0
bmc,Today's high,56.1,advfn,0.8,0.0
bmc,Today's low,54.8,advfn,0.8,0.0
bmc,Change %,1.99,barchart,0.8,0.0
bmc,Last trading price,55.79,barchart,0.8,0.0
bmc,Open price,54.84,barchart,0.8,0.0
bmc,Change $,1.09,barchart,0.8,0.0
bmc,Volume,2153148.0,barchart,0.8,0.0
bmc,Today's high,56.1,barchart,0.8,0.0
bmc,Today's low,54.8,barchart,0.8,0.0
bmc,Previous close,54.7,barchart,0.8,0.0
bmc,52wk High,56.16,barchart,0.8,0.0
bmc,52wk Low,34.47,barchart,0.8,0.0
bmc,Market cap,9970000000.0,barchart,0.8,0.0
bmc,EPS,2.47,barchart,0.8,0.0
bmc,Change %,1.99,barrons,0.8,0.0
bmc,Last trading price,55.79,barrons,0.8,0.0
bmc,Open price,54.84,barrons,0.8,0.0
bmc,Change $,1.09,barrons,0.8,0.0
bmc,Volume,2299000.0,barrons,0.8,0.0
bmc,Today's high,56.1,barrons,0.8,0.0
bmc,Today's low,54.8,barrons,0.8,0.0
bmc,Shares Outstanding,182400000.0,barrons,0.8,0.0
bmc,Market cap,9500000000.0,barrons,0.8,0.0
bmc,Change %,1.993,bloomberg,0.8,0.0
bmc,Last trading price,55.79,bloomberg,0.8,0.0
bmc,Open price,54.84,bloomberg,0.8,0.0
bmc,Change $,1.09,bloomberg,0.8,0.0
bmc,Volume,2300895.0,bloomberg,0.8,0.0
bmc,Today's high,56.1,bloomberg,0.8,0.0
bmc,Today's low,54.8,bloomberg,0.8,0.0
bmc,52wk High,56.16,bloomberg,0.8,0.0
bmc,52wk Low,34.24,bloomberg,0.8,0.0
bmc,Shares Outstanding,176858000.0,bloomberg,0.8,0.0
bmc,Market cap,9866908000.0,bloomberg,0.8,0.0
bmc,EPS,2.23,bloomberg,0.8,0.0
bmc,Change %,1.993,boston-com,0.8,0.0
bmc,Last trading price,55.79,boston-com,0.8,0.0
bmc,Open price,54.84,boston-com,0.8,0.0
bmc,Change $,1.09,boston-com,0.8,0.0
bmc,Volume,2297174.0,boston-com,0.8,0.0
bmc,Today's high,56.1,boston-com,0.8,0.0
bmc,Today's low,54.8,boston-com,0.8,0.0
bmc,Previous close,54.7,boston-com,0.8,0.0
bmc,52wk High,55.24,boston-com,0.8,0.0
bmc,52wk Low,34.24,boston-com,0.8,0.0
bmc,Shares Outstanding,175929067.0,boston-com,0.8,0.0
bmc,Change %,1.993,bostonmerchant,0.8,0.0
bmc,Last trading price,55.79,bostonmerchant,0.8,0.0
bmc,Open price,54.84,bostonmerchant,0.8,0.0
bmc,Change $,1.09,bostonmerchant,0.8,0.0
bmc,Volume,2297174.0,bostonmerchant,0.8,0.0
bmc,Today's high,56.1,bostonmerchant,0.8,0.0
bmc,Today's low,54.8,bostonmerchant,0.8,0.0
bmc,Previous close,54.7,bostonmerchant,0.8,0.0
bmc,52wk High,55.24,bostonmerchant,0.8,0.0
bmc,52wk Low,34.24,bostonmerchant,0.8,0.0
bmc,Shares Outstanding,175929067.0,bostonmerchant,0.8,0.0
bmc,Change %,1.993,business-insider,0.8,0.0
bmc,Last trading price,55.79,business-insider,0.8,0.0
bmc,Open price,54.84,business-insider,0.8,0.0
bmc,Change $,1.09,business-insider,0.8,0.0
bmc,Volume,2297174.0,business-insider,0.8,0.0
bmc,Today's high,56.1,business-insider,0.8,0.0
bmc,Today's low,54.8,business-insider,0.8,0.0
bmc,Previous close,54.7,business-insider,0.8,0.0
bmc,52wk High,55.24,business-insider,0.8,0.0
bmc,52wk Low,34.24,business-insider,0.8,0.0
bmc,Shares Outstanding,175929067.0,business-insider,0.8,0.0
bmc,Change %,1.993,chron,0.8,0.0
bmc,Last trading price,55.79,chron,0.8,0.0
bmc,Open price,54.84,chron,0.8,0.0
bmc,Change $,1.09,chron,0.8,0.0
bmc,Volume,2297174.0,chron,0.8,0.0
bmc,Today's high,56.1,chron,0.8,0.0
bmc,Today's low,54.8,chron,0.8,0.0
bmc,Previous close,54.7,chron,0.8,0.0
bmc,52wk High,55.24,chron,0.8,0.0
bmc,52wk Low,34.24,chron,0.8,0.0
bmc,Shares Outstanding,175929067.0,chron,0.8,0.0
bmc,Change %,1.99,cio-com,0.8,0.0
bmc,Last trading price,55.79,cio-com,0.8,0.0
bmc,Open price,54.84,cio-com,0.8,0.0
bmc,Change $,1.09,cio-com,0.8,0.0
bmc,Volume,2297174.0,cio-com,0.8,0.0
bmc,Today's high,56.1,cio-com,0.8,0.0
bmc,Today's low,54.8,cio-com,0.8,0.0
bmc,Previous close,54.7,cio-com,0.8,0.0
bmc,52wk High,55.24,cio-com,0.8,0.0
bmc,52wk Low,34.24,cio-com,0.8,0.0
bmc,Shares Outstanding,175929067.0,cio-com,0.8,0.0
bmc,Market cap,10000000000.0,cio-com,0.8,0.0
bmc,Change %,1.99,cnn-money,0.8,0.0
bmc,Last trading price,55794000.0,cnn-money,0.8,0.0
bmc,Open price,54.84,cnn-money,0.8,0.0
bmc,Change $,1.09,cnn-money,0.8,0.0
bmc,Volume,2299243.0,cnn-money,0.8,0.0
bmc,Today's high,56.1,cnn-money,0.8,0.0
bmc,Today's low,54.8,cnn-money,0.8,0.0
bmc,Previous close,54.7,cnn-money,0.8,0.0
bmc,Market cap,9800000000.0,cnn-money,0.8,0.0
bmc,Change %,1.97,easystockalterts,0.8,0.0
bmc,Last trading price,55.78,easystockalterts,0.8,0.0
bmc,Open price,54.84,easystockalterts,0.8,0.0
bmc,Change $,1.08,easystockalterts,0.8,0.0
bmc,Volume,2182662.0,easystockalterts,0.8,0.0
bmc,Today's high,56.1,easystockalterts,0.8,0.0
bmc,Today's low,54.8,easystockalterts,0.8,0.0
bmc,Previous close,54.7,easystockalterts,0.8,0.0
bmc,52wk High,56.16,easystockalterts,0.8,0.0
bmc,52wk Low,34.24,easystockalterts,0.8,0.0
bmc,EPS,2.5,easystockalterts,0.8,0.0
bmc,Change %,1.99,eresearch-fidelity-com,0.8,0.0
bmc,Last trading price,55.79,eresearch-fidelity-com,0.8,0.0
bmc,Open price,54.84,eresearch-fidelity-com,0.8,0.0
bmc,Change $,1.09,eresearch-fidelity-com,0.8,0.0
bmc,Volume,2300895.0,eresearch-fidelity-com,0.8,0.0
bmc,Today's high,56.1,eresearch-fidelity-com,0.8,0.0
bmc,Today's low,54.8,eresearch-fidelity-com,0.8,0.0
bmc,Previous close,54.7,eresearch-fidelity-com,0.8,0.0
bmc,52wk High,56.16,eresearch-fidelity-com,0.8,0.0
bmc,52wk Low,34.24,eresearch-fidelity-com,0.8,0.0
bmc,Shares Outstanding,175929000.0,eresearch-fidelity-com,0.8,0.0
bmc,Market cap,9620000000.0,eresearch-fidelity-com,0.8,0.0
bmc,Change %,1.993,finance-abc7-com,0.8,0.0
bmc,Last trading price,55.79,finance-abc7-com,0.8,0.0
bmc,Open price,54.84,finance-abc7-com,0.8,0.0
bmc,Change $,1.09,finance-abc7-com,0.8,0.0
bmc,Volume,2297174.0,finance-abc7-com,0.8,0.0
bmc,Today's high,56.1,finance-abc7-com,0.8,0.0
bmc,Today's low,54.8,finance-abc7-com,0.8,0.0
bmc,Previous close,54.7,finance-abc7-com,0.8,0.0
bmc,52wk High,55.24,finance-abc7-com,0.8,0.0
bmc,52wk Low,34.24,finance-abc7-com,0.8,0.0
bmc,Shares Outstanding,175929067.0,finance-abc7-com,0.8,0.0
bmc,Change %,1.993,finance-abc7chicago-com,0.8,0.0
bmc,Last trading price,55.79,finance-abc7chicago-com,0.8,0.0
bmc,Open price,54.84,finance-abc7chicago-com,0.8,0.0
bmc,Change $,1.09,finance-abc7chicago-com,0.8,0.0
bmc,Volume,2297174.0,finance-abc7chicago-com,0.8,0.0
bmc,Today's high,56.1,finance-abc7chicago-com,0.8,0.0
bmc,Today's low,54.8,finance-abc7chicago-com,0.8,0.0
bmc,Previous close,54.7,finance-abc7chicago-com,0.8,0.0
bmc,52wk High,55.24,finance-abc7chicago-com,0.8,0.0
bmc,52wk Low,34.24,finance-abc7chicago-com,0.8,0.0
bmc,Shares Outstanding,175929067.0,finance-abc7chicago-com,0.8,0.0
bmc,Change %,1.993,financial-content,0.8,0.0
bmc,Last trading price,55.79,financial-content,0.8,0.0
bmc,Open price,54.84,financial-content,0.8,0.0
bmc,Change $,1.09,financial-content,0.8,0.0
bmc,Volume,2297174.0,financial-content,0.8,0.0
bmc,Today's high,56.1,financial-content,0.8,0.0
bmc,Today's low,54.8,financial-content,0.8,0.0
bmc,Previous close,54.7,financial-content,0.8,0.0
bmc,52wk High,55.24,financial-content,0.8,0.0
bmc,52wk Low,34.24,financial-content,0.8,0.0
bmc,Shares Outstanding,175929067.0,financial-content,0.8,0.0
bmc,Change %,2.0,finapps-forbes-com,0.8,0.0
bmc,Last trading price,55.79,finapps-forbes-com,0.8,0.0
bmc,Open price,54.84,finapps-forbes-com,0.8,0.0
bmc,Change $,1.09,finapps-forbes-com,0.8,0.0
bmc,Volume,2300895.0,finapps-forbes-com,0.8,0.0
bmc,Today's high,56.1,finapps-forbes-com,0.8,0.0
bmc,Today's low,54.8,finapps-forbes-com,0.8,0.0
bmc,Previous close,54.7,finapps-forbes-com,0.8,0.0
bmc,52wk High,56.16,finapps-forbes-com,0.8,0.0
bmc,52wk Low,34.24,finapps-forbes-com,0.8,0.0
bmc,Shares Outstanding,176000000.0,finapps-forbes-com,0.8,0.0
bmc,Market cap,10000000000.0,finapps-forbes-com,0.8,0.0
bmc,EPS,2.5,finapps-forbes-com,0.8,0.0
bmc,Change %,2.01,finviz,0.8,0.0
bmc,Last trading price,55.8,finviz,0.8,0.0
bmc,Volume,2294371.0,finviz,0.8,0.0
bmc,Previous close,54.7,finviz,0.8,0.0
bmc,52wk High,0.64,finviz,0.8,0.0
bmc,52wk Low,62.97,finviz,0.8,0.0
bmc,Shares Outstanding,175930000.0,finviz,0.8,0.0
bmc,Market cap,9620000000.0,finviz,0.8,0.0
bmc,EPS,2.5,finviz,0.8,0.0
bmc,Change %,1.99,fool,0.8,0.0
bmc,Last trading price,55.79,fool,0.8,0.0
bmc,Open price,54.84,fool,0.8,0.0
bmc,Change $,1.09,fool,0.8,0.0
bmc,Volume,2300795.0,fool,0.8,0.0
bmc,Today's high,56.1,fool,0.8,0.0
bmc,Today's low,54.8,fool,0.8,0.0
bmc,Previous close,54.7,fool,0.8,0.0
bmc,52wk High,56.16,fool,0.8,0.0
bmc,52wk Low,34.24,fool,0.8,0.0
bmc,Market cap,9870000000.0,fool,0.8,0.0
bmc,Last trading price,55.79,foxbusiness,0.8,0.0
bmc,Change $,1.09,foxbusiness,0.8,0.0
bmc,Volume,2300895.0,foxbusiness,0.8,0.0
bmc,Previous close,54.7,foxbusiness,0.8,0.0
bmc,Change %,1.99,google-finance,0.8,0.0
bmc,Last trading price,55.79,google-finance,0.8,0.0
bmc,Open price,54.84,google-finance,0.8,0.0
bmc,Change $,1.09,google-finance,0.8,0.0
bmc,Volume,2300000.0,google-finance,0.8,0.0
bmc,Today's high,56.1,google-finance,0.8,0.0
bmc,Today's low,54.8,google-finance,0.8,0.0
bmc,52wk High,56.16,google-finance,0.8,0.0
bmc,52wk Low,34.24,google-finance,0.8,0.0
bmc,Shares Outstanding,175930000.0,google-finance,0.8,0.0
bmc,Market cap,9820000000.0,google-finance,0.8,0.0
bmc,EPS,2.5,google-finance,0.8,0.0
bmc,Change %,1.993,howthemarketworks,0.8,0.0
bmc,Last trading price,55.79,howthemarketworks,0.8,0.0
bmc,Open price,54.84,howthemarketworks,0.8,0.0
bmc,Change $,1.09,howthemarketworks,0.8,0.0
bmc,Volume,2297174.0,howthemarketworks,0.8,0.0
bmc,Today's high,56.1,howthemarketworks,0.8,0.0
bmc,Today's low,54.8,howthemarketworks,0.8,0.0
bmc,Previous close,54.7,howthemarketworks,0.8,0.0
bmc,Change %,1.993,hpcwire,0.8,0.0
bmc,Last trading price,55.79,hpcwire,0.8,0.0
bmc,Open price,54.84,hpcwire,0.8,0.0
bmc,Change $,1.09,hpcwire,0.8,0.0
bmc,Volume,2297174.0,hpcwire,0.8,0.0
bmc,Today's high,56.1,hpcwire,0.8,0.0
bmc,Today's low,54.8,hpcwire,0.8,0.0
bmc,Previous close,54.7,hpcwire,0.8,0.0
bmc,52wk High,55.24,hpcwire,0.8,0.0
bmc,52wk Low,34.24,hpcwire,0.8,0.0
bmc,Shares Outstanding,175929067.0,hpcwire,0.8,0.0
bmc,Change %,2.03,insidestocks,0.8,0.0
bmc,Last trading price,55.81,insidestocks,0.8,0.0
bmc,Open price,54.84,insidestocks,0.8,0.0
bmc,Change $,1.11,insidestocks,0.8,0.0
bmc,Volume,1856117.0,insidestocks,0.8,0.0
bmc,Today's high,56.1,insidestocks,0.8,0.0
bmc,Today's low,54.8,insidestocks,0.8,0.0
bmc,Change %,2.03,investopedia,0.8,0.0
bmc,Last trading price,55.81,investopedia,0.8,0.0
bmc,Open price,54.84,investopedia,0.8,0.0
bmc,Change $,1.11,investopedia,0.8,0.0
bmc,Previous close,54.7,investopedia,0.8,0.0
bmc,Change %,1.99,investorguide,0.8,0.0
bmc,Last trading price,55.79,investorguide,0.8,0.0
bmc,Open price,54.94,investorguide,0.8,0.0
bmc,Change $,1.09,investorguide,0.8,0.0
bmc,Today's high,56.025,investorguide,0.8,0.0
bmc,Today's low,54.8,investorguide,0.8,0.0
bmc,52wk High,55.24,investorguide,0.8,0.0
bmc,52wk Low,34.24,investorguide,0.8,0.0
bmc,Market cap,9867000000.0,investorguide,0.8,0.0
bmc,EPS,2.5,investorguide,0.8,0.0
bmc,Change %,1.97,marketintellisearch,0.8,0.0
bmc,Last trading price,55.78,marketintellisearch,0.8,0.0
bmc,Open price,54.84,marketintellisearch,0.8,0.0
bmc,Change $,1.08,marketintellisearch,0.8,0.0
bmc,Volume,2283.5,marketintellisearch,0.8,0.0
bmc,Today's high,56.1,marketintellisearch,0.8,0.0
bmc,Today's low,54.8,marketintellisearch,0.8,0.0
bmc,Previous close,54.7,marketintellisearch,0.8,0.0
bmc,Shares Outstanding,175930000.0,marketintellisearch,0.8,0.0
bmc,Market cap,9620000000.0,marketintellisearch,0.8,0.0
bmc,EPS,2.5,marketintellisearch,0.8,0.0
bmc,Change %,1.99,marketwatch,0.8,0.0
bmc,Last trading price,55.76,marketwatch,0.8,0.0
bmc,Open price,54.84,marketwatch,0.8,0.0
bmc,Change $,1.09,marketwatch,0.8,0.0
bmc,Volume,61148.0,marketwatch,0.8,0.0
bmc,Today's high,56.1,marketwatch,0.8,0.0
bmc,Today's low,54.8,marketwatch,0.8,0.0
bmc,Previous close,54.7,marketwatch,0.8,0.0
bmc,52wk High,56.16,marketwatch,0.8,0.0
bmc,52wk Low,34.47,marketwatch,0.8,0.0
bmc,Market cap,9500000000.0,marketwatch,0.8,0.0
bmc,EPS,2.5,marketwatch,0.8,0.0
bmc,Change %,1.993,minyanville,0.8,0.0
bmc,Last trading price,55.79,minyanville,0.8,0.0
bmc,Open price,54.84,minyanville,0.8,0.0
bmc,Change $,1.09,minyanville,0.8,0.0
bmc,Volume,2297174.0,minyanville,0.8,0.0
bmc,Today's high,56.1,minyanville,0.8,0.0
bmc,Today's low,54.8,minyanville,0.8,0.0
bmc,Previous close,54.7,minyanville,0.8,0.0
bmc,52wk High,55.24,minyanville,0.8,0.0
bmc,52wk Low,34.24,minyanville,0.8,0.0
bmc,Shares Outstanding,175929067.0,minyanville,0.8,0.0
bmc,Change %,1.99,msn-money,0.8,0.0
bmc,Last trading price,55.79,msn-money,0.8,0.0
bmc,Open price,54.84,msn-money,0.8,0.0
bmc,Change $,1.09,msn-money,0.8,0.0
bmc,Volume,2300000.0,msn-money,0.8,0.0
bmc,Today's high,56.1,msn-money,0.8,0.0
bmc,Today's low,54.8,msn-money,0.8,0.0
bmc,Previous close,54.7,msn-money,0.8,0.0
bmc,52wk High,56.16,msn-money,0.8,0.0
bmc,52wk Low,34.24,msn-money,0.8,0.0
bmc,Shares Outstanding,175930000.0,msn-money,0.8,0.0
bmc,Market cap,9620000000.0,msn-money,0.8,0.0
bmc,EPS,2.5,msn-money,0.8,0.0
bmc,Change %,1.99,nasdaq-com,0.8,0.0
bmc,Last trading price,55.79,nasdaq-com,0.8,0.0
bmc,Open price,54.84,nasdaq-com,0.8,0.0
bmc,Change $,1.09,nasdaq-com,0.8,0.0
bmc,Volume,2300895.0,nasdaq-com,0.8,0.0
bmc,Today's high,56.1,nasdaq-com,0.8,0.0
bmc,Today's low,54.8,nasdaq-com,0.8,0.0
bmc,Previous close,54.7,nasdaq-com,0.8,0.0
bmc,52wk High,56.16,nasdaq-com,0.8,0.0
bmc,52wk Low,34.24,nasdaq-com,0.8,0.0
bmc,Shares Outstanding,176858000.0,nasdaq-com,0.8,0.0
bmc,Market cap,9866907820.0,nasdaq-com,0.8,0.0
bmc,EPS,2.47,nasdaq-com,0.8,0.0
bmc,Change %,2.01,optimum,0.8,0.0
bmc,Last trading price,55803550.0,optimum,0.8,0.0
bmc,Open price,54.84,optimum,0.8,0.0
bmc,Change $,1.1,optimum,0.8,0.0
bmc,Volume,2089632.0,optimum,0.8,0.0
bmc,Today's high,56.1,optimum,0.8,0.0
bmc,Today's low,54.8,optimum,0.8,0.0
bmc,Previous close,54.7,optimum,0.8,0.0
bmc,52wk High,56.16,optimum,0.8,0.0
bmc,52wk Low,34.24,optimum,0.8,0.0
bmc,Shares Outstanding,175930000.0,optimum,0.8,0.0
bmc,Market cap,9800000000.0,optimum,0.8,0.0
bmc,EPS,2.5,optimum,0.8,0.0
bmc,Change %,1.993,paidcontent,0.8,0.0
bmc,Last trading price,55.79,paidcontent,0.8,0.0
bmc,Open price,54.84,paidcontent,0.8,0.0
bmc,Change $,1.09,paidcontent,0.8,0.0
bmc,Volume,2297174.0,paidcontent,0.8,0.0
bmc,Today's high,56.1,paidcontent,0.8,0.0
bmc,Today's low,54.8,paidcontent,0.8,0.0
bmc,Previous close,54.7,paidcontent,0.8,0.0
bmc,52wk High,55.24,paidcontent,0.8,0.0
bmc,52wk Low,34.24,paidcontent,0.8,0.0
bmc,Shares Outstanding,175929067.0,paidcontent,0.8,0.0
bmc,Change %,1.99,pc-quote,0.8,0.0
bmc,Last trading price,55.79,pc-quote,0.8,0.0
bmc,Open price,54.84,pc-quote,0.8,0.0
bmc,Change $,1.09,pc-quote,0.8,0.0
bmc,Volume,2340378.0,pc-quote,0.8,0.0
bmc,Today's high,56.1,pc-quote,0.8,0.0
bmc,Today's low,54.8,pc-quote,0.8,0.0
bmc,Previous close,54.7,pc-quote,0.8,0.0
bmc,52wk High,56.16,pc-quote,0.8,0.0
bmc,52wk Low,34.24,pc-quote,0.8,0.0
bmc,Shares Outstanding,172491773.0,pc-quote,0.8,0.0
bmc,Market cap,9623316000.0,pc-quote,0.8,0.0
bmc,Change %,1.99,personal-wealth-biz,0.8,0.0
bmc,Last trading price,55.79,personal-wealth-biz,0.8,0.0
bmc,Open price,54.94,personal-wealth-biz,0.8,0.0
bmc,Volume,2300795.0,personal-wealth-biz,0.8,0.0
bmc,Today's high,56.03,personal-wealth-biz,0.8,0.0
bmc,Today's low,54.8,personal-wealth-biz,0.8,0.0
bmc,Previous close,54.7,personal-wealth-biz,0.8,0.0
bmc,52wk High,55.24,personal-wealth-biz,0.8,0.0
bmc,52wk Low,34.24,personal-wealth-biz,0.8,0.0
bmc,EPS,2.5,personal-wealth-biz,0.8,0.0
bmc,Change %,1.99,predictwallstreet,0.8,0.0
bmc,Last trading price,55.79,predictwallstreet,0.8,0.0
bmc,Change $,1.09,predictwallstreet,0.8,0.0
bmc,Volume,2300895.0,predictwallstreet,0.8,0.0
bmc,Change %,1.99,raymond-james,0.8,0.0
bmc,Last trading price,55.79,raymond-james,0.8,0.0
bmc,Open price,54.84,raymond-james,0.8,0.0
bmc,Change $,1.09,raymond-james,0.8,0.0
bmc,Volume,2300895.0,raymond-james,0.8,0.0
bmc,Today's high,56.1,raymond-james,0.8,0.0
bmc,Today's low,54.8,raymond-james,0.8,0.0
bmc,Previous close,55.79,raymond-james,0.8,0.0
bmc,52wk High,56.16,raymond-james,0.8,0.0
bmc,52wk Low,34.24,raymond-james,0.8,0.0
bmc,EPS,2.55,raymond-james,0.8,0.0
bmc,Change %,1.993,renewable-energy-world,0.8,0.0
bmc,Last trading price,55.79,renewable-energy-world,0.8,0.0
bmc,Open price,54.84,renewable-energy-world,0.8,0.0
bmc,Change $,1.09,renewable-energy-world,0.8,0.0
bmc,Volume,2297174.0,renewable-energy-world,0.8,0.0
bmc,Today's high,56.1,renewable-energy-world,0.8,0.0
bmc,Today's low,54.8,renewable-energy-world,0.8,0.0
bmc,Previous close,54.7,renewable-energy-world,0.8,0.0
bmc,52wk High,55.24,renewable-energy-world,0.8,0.0
bmc,52wk Low,34.24,renewable-energy-world,0.8,0.0
bmc,Shares Outstanding,175929067.0,renewable-energy-world,0.8,0.0
bmc,Change %,1.99,screamingmedia,0.8,0.0
bmc,Last trading price,1.0,screamingmedia,0.8,0.0
bmc,Open price,54.84,screamingmedia,0.8,0.0
bmc,Change $,1.09,screamingmedia,0.8,0.0
bmc,Volume,61248.0,screamingmedia,0.8,0.0
bmc,Today's high,56.1,screamingmedia,0.8,0.0
bmc,Today's low,54.8,screamingmedia,0.8,0.0
bmc,Previous close,54.7,screamingmedia,0.8,0.0
bmc,52wk High,56.16,screamingmedia,0.8,0.0
bmc,52wk Low,34.47,screamingmedia,0.8,0.0
bmc,Market cap,9500000000.0,screamingmedia,0.8,0.0
bmc,EPS,2.5,screamingmedia,0.8,0.0
bmc,Change %,1.99,scroli,0.8,0.0
bmc,Last trading price,55790000000.0,scroli,0.8,0.0
bmc,Open price,54.84,scroli,0.8,0.0
bmc,Change $,1.09,scroli,0.8,0.0
bmc,Volume,2045634.0,scroli,0.8,0.0
bmc,Today's high,56.1,scroli,0.8,0.0
bmc,Today's low,54.8,scroli,0.8,0.0
bmc,Previous close,54.7,scroli,0.8,0.0
bmc,52wk High,56.16,scroli,0.8,0.0
bmc,52wk Low,34.24,scroli,0.8,0.0
bmc,EPS,2.5,scroli,0.8,0.0
bmc,Change %,1.99,simple-stock-quotes,0.8,0.0
bmc,Last trading price,55.79,simple-stock-quotes,0.8,0.0
bmc,Change $,1.09,simple-stock-quotes,0.8,0.0
bmc,Change %,1.99,smartmoney,0.8,0.0
bmc,Last trading price,55.79,smartmoney,0.8,0.0
bmc,Open price,54.84,smartmoney,0.8,0.0
bmc,Change $,1.09,smartmoney,0.8,0.0
bmc,Volume,2300895.0,smartmoney,0.8,0.0
bmc,Today's high,56.1,smartmoney,0.8,0.0
bmc,Today's low,54.8,smartmoney,0.8,0.0
bmc,Previous close,54.7,smartmoney,0.8,0.0
bmc,52wk High,56.16,smartmoney,0.8,0.0
bmc,52wk Low,34.24,smartmoney,0.8,0.0
bmc,Market cap,9623300.0,smartmoney,0.8,0.0
bmc,Change %,1.993,stocknod,0.8,0.0
bmc,Last trading price,55.79,stocknod,0.8,0.0
bmc,Open price,54.84,stocknod,0.8,0.0
bmc,Change $,1.09,stocknod,0.8,0.0
bmc,Volume,2297174.0,stocknod,0.8,0.0
bmc,Today's high,56.1,stocknod,0.8,0.0
bmc,Today's low,54.8,stocknod,0.8,0.0
bmc,Previous close,54.7,stocknod,0.8,0.0
