Object,Property,Value
Object128,Property2,261152
Object128,Property3,271992
Object128,Property4,481663
Object128,Property5,285866
Object128,Property6,141204
Object128,Property7,148841
Object128,Property8,259026
Object128,Property9,388025
Object128,Property10,145784
Object129,Property1,315305
Object129,Property2,391697
Object129,Property3,368684
Object129,Property4,142939
Object129,Property5,381133
Object129,Property6,137629
Object129,Property7,384558
Object129,Property8,255212
Object129,Property9,185240
Object129,Property10,490351
Object130,Property1,255079
Object130,Property2,254412
Object130,Property3,443588
Object130,Property4,431724
Object130,Property5,499395
Object130,Property6,176370
Object130,Property7,313098
Object130,Property8,404306
Object130,Property9,406000
Object130,Property10,243264
Object131,Property1,143466
Object131,Property2,361448
Object131,Property3,167667
Object131,Property4,372822
Object131,Property5,202801
Object131,Property6,489098
Object131,Property7,117255
Object131,Property8,312647
Object131,Property9,211251
Object131,Property10,128254
Object132,Property1,236544
Object132,Property2,166907
Object132,Property3,267218
Object132,Property4,473785
Object132,Property5,394673
Object132,Property6,248955
Object132,Property7,296031
Object132,Property8,182660
Object132,Property9,375309
Object132,Property10,326708
Object133,Property1,491864
Object133,Property2,170764
Object133,Property3,312116
Object133,Property4,230377
Object133,Property5,102916
Object133,Property6,307163
Object133,Property7,497662
Object133,Property8,380855
Object133,Property9,198433
Object133,Property10,454275
Object134,Property1,243118
Object134,Property2,291248
Object134,Property3,396491
Object134,Property4,212109
Object134,Property5,471329
Object134,Property6,162562
Object134,Property7,307485
Object134,Property8,151557
Object134,Property9,294538
Object134,Property10,155529
Object135,Property1,277359
Object135,Property2,160520
Object135,Property3,178778
Object135,Property4,414624
Object135,Property5,360754
Object135,Property6,264610
Object135,Property7,336992
Object135,Property8,268517
Object135,Property9,496529
Object135,Property10,492721
Object136,Property1,489398
Object136,Property2,349512
Object136,Property3,476515
Object136,Property4,299368
Object136,Property5,163668
Object136,Property6,475537
Object136,Property7,257500
Object136,Property8,429373
Object136,Property9,247366
Object136,Property10,352342
Object137,Property1,101067
Object137,Property2,187833
Object137,Property3,409611
Object137,Property4,311994
Object137,Property5,385750
Object137,Property6,405844
Object137,Property7,161081
Object137,Property8,464711
Object137,Property9,496955
Object137,Property10,455650
Object138,Property1,130760
Object138,Property2,467012
Object138,Property3,261279
Object138,Property4,254340
Object138,Property5,144488
Object138,Property6,176647
Object138,Property7,250262
Object138,Property8,403098
Object138,Property9,171464
Object138,Property10,455601
Object139,Property1,257180
Object139,Property2,434515
Object139,Property3,270337
Object139,Property4,223093
Object139,Property5,395959
Object139,Property6,148629
Object139,Property7,302603
Object139,Property8,222863
Object139,Property9,168413
Object139,Property10,288231
Object140,Property1,307340
Object140,Property2,292058
Object140,Property3,115186
Object140,Property4,115281
Object140,Property5,327548
Object140,Property6,178383
Object140,Property7,153196
Object140,Property8,397555
Object140,Property9,442049
Object140,Property10,131002
Object141,Property1,297491
Object141,Property2,248450
Object141,Property3,306258
Object141,Property4,378634
Object141,Property5,110537
Object141,Property6,149688
Object141,Property7,286682
Object141,Property8,400673
Object141,Property9,351079
Object141,Property10,228056
Object142,Property1,436778
Object142,Property2,204607
Object142,Property3,467275
Object142,Property4,176160
Object142,Property5,214424
Object142,Property6,330423
Object142,Property7,310435
Object142,Property8,494887
Object142,Property9,337959
Object142,Property10,289184
Object143,Property1,341367
Object143,Property2,456367
Object143,Property3,260748
Object143,Property4,380560
Object143,Property5,406344
Object143,Property6,230446
Object143,Property7,136174
Object143,Property8,416090
Object143,Property9,481928
Object143,Property10,128921
Object144,Property1,417453
Object144,Property2,295580
Object144,Property3,313862
Object144,Property4,255952
Object144,Property5,387079
Object144,Property6,326122
Object144,Property7,346291
Object144,Property8,281155
Object144,Property9,218791
Object144,Property10,108072
Object145,Property1,485207
Object145,Property2,400306
Object145,Property3,344181
Object145,Property4,208027
Object145,Property5,161479
Object145,Property6,283836
Object145,Property7,205214
Object145,Property8,286237
Object145,Property9,123695
Object145,Property10,484754
Object146,Property1,276376
Object146,Property2,233484
Object146,Property3,430906
Object146,Property4,403091
Object146,Property5,441390
Object146,Property6,389920
Object146,Property7,223039
Object146,Property8,334332
Object146,Property9,112640
Object146,Property10,335769
Object147,Property1,294135
Object147,Property2,378209
Object147,Property3,277521
Object147,Property4,228341
Object147,Property5,203810
Object147,Property6,310134
Object147,Property7,196445
Object147,Property8,480878
Object147,Property9,323293
Object147,Property10,295366
Object148,Property1,248104
Object148,Property2,175794
Object148,Property3,418059
Object148,Property4,185584
Object148,Property5,335412
Object148,Property6,404826
Object148,Property7,138642
Object148,Property8,120426
Object148,Property9,456411
Object148,Property10,178585
Object149,Property1,157944
Object149,Property2,255624
Object149,Property3,259947
Object149,Property4,477912
Object149,Property5,365085
Object149,Property6,475719
Object149,Property7,249499
Object149,Property8,473495
Object149,Property9,398826
Object149,Property10,382396
Object150,Property1,353534
Object150,Property2,419072
Object150,Property3,119547
Object150,Property4,352665
Object150,Property5,373397
Object150,Property6,420350
Object150,Property7,206174
Object150,Property8,450160
Object150,Property9,480356
Object150,Property10,252970
Object151,Property1,465320
Object151,Property2,211227
Object151,Property3,124153
Object151,Property4,168677
Object151,Property5,286536
Object151,Property6,402277
Object151,Property7,393862
Object151,Property8,495812
Object151,Property9,164063
Object151,Property10,197392
Object152,Property1,300712
Object152,Property2,267573
Object152,Property3,174289
Object152,Property4,182834
Object152,Property5,492916
Object152,Property6,358052
Object152,Property7,351767
Object152,Property8,144948
Object152,Property9,380166
Object152,Property10,212835
Object153,Property1,256601
Object153,Property2,443394
Object153,Property3,414593
Object153,Property4,385244
Object153,Property5,362717
Object153,Property6,472354
Object153,Property7,173849
Object153,Property8,457034
Object153,Property9,458663
Object153,Property10,203985
Object154,Property1,478125
Object154,Property2,132868
Object154,Property3,181928
Object154,Property4,410996
Object154,Property5,302427
Object154,Property6,251289
Object154,Property7,423918
Object154,Property8,281787
Object154,Property9,297373
Object154,Property10,207824
Object155,Property1,148919
Object155,Property2,397521
Object155,Property3,313228
Object155,Property4,313277
Object155,Property5,437004
Object155,Property6,278689
Object155,Property7,189995
Object155,Property8,384635
Object155,Property9,423658
Object155,Property10,343723
Object156,Property1,169440
Object156,Property2,238418
Object156,Property3,435855
Object156,Property4,314385
Object156,Property5,191914
Object156,Property6,259983
Object156,Property7,397979
Object156,Property8,159331
Object156,Property9,148754
Object156,Property10,220220
Object157,Property1,103080
Object157,Property2,481039
Object157,Property3,422346
Object157,Property4,102347
Object157,Property5,203019
Object157,Property6,486550
Object157,Property7,320428
Object157,Property8,434805
Object157,Property9,234839
Object157,Property10,481074
Object158,Property1,268805
Object158,Property2,304668
Object158,Property3,385817
Object158,Property4,247864
Object158,Property5,137486
Object158,Property6,357104
Object158,Property7,229762
Object158,Property8,305400
Object158,Property9,189569
Object158,Property10,402543
Object159,Property1,403313
Object159,Property2,111592
Object159,Property3,144079
Object159,Property4,399692
Object159,Property5,345414
Object159,Property6,308655
Object159,Property7,258056
Object159,Property8,163518
Object159,Property9,172563
Object159,Property10,261145
Object160,Property1,315026
Object160,Property2,341297
Object160,Property3,453784
Object160,Property4,207198
Object160,Property5,309216
Object160,Property6,466843
Object160,Property7,434082
Object160,Property8,312346
Object160,Property9,100859
Object160,Property10,417271
Object161,Property1,317620
Object161,Property2,443074
Object161,Property3,487619
Object161,Property4,241703
Object161,Property5,248116
Object161,Property6,353448
Object161,Property7,330627
Object161,Property8,156885
Object161,Property9,475357
Object161,Property10,177069
Object162,Property1,343838
Object162,Property2,268656
Object162,Property3,359756
Object162,Property4,243912
Object162,Property5,226156
Object162,Property6,121074
Object162,Property7,335648
Object162,Property8,265662
Object162,Property9,312769
Object162,Property10,309918
Object163,Property1,331123
Object163,Property2,183254
Object163,Property3,446120
Object163,Property4,257465
Object163,Property5,193913
Object163,Property6,450939
Object163,Property7,189221
Object163,Property8,365936
Object163,Property9,356609
Object163,Property10,448428
Object164,Property1,344682
Object164,Property2,207624
Object164,Property3,183482
Object164,Property4,483877
Object164,Property5,177400
Object164,Property6,201061
Object164,Property7,246355
Object164,Property8,472252
Object164,Property9,209751
Object164,Property10,296943
Object165,Property1,133114
Object165,Property2,144299
Object165,Property3,291293
Object165,Property4,397449
Object165,Property5,229593
Object165,Property6,172440
Object165,Property7,486697
Object165,Property8,486714
Object165,Property9,309137
Object165,Property10,291893
Object166,Property1,369687
Object166,Property2,188654
Object166,Property3,297378
Object166,Property4,389615
Object166,Property5,457394
Object166,Property6,364340
Object166,Property7,453849
Object166,Property8,147455
Object166,Property9,288135
Object166,Property10,419037
Object167,Property1,435742
Object167,Property2,229938
Object167,Property3,336383
Object167,Property4,473164
Object167,Property5,235122
Object167,Property6,406151
Object167,Property7,450311
Object167,Property8,331145
Object167,Property9,290292
Object167,Property10,369167
Object168,Property1,107464
Object168,Property2,327671
Object168,Property3,324002
Object168,Property4,371961
Object168,Property5,456543
Object168,Property6,327117
Object168,Property7,270922
Object168,Property8,156205
Object168,Property9,419833
Object168,Property10,164895
Object169,Property1,287938
Object169,Property2,465173
Object169,Property3,169921
Object169,Property4,386824
Object169,Property5,393308
Object169,Property6,145080
Object169,Property7,135260
Object169,Property8,155979
Object169,Property9,411142
Object169,Property10,431903
Object170,Property1,171599
Object170,Property2,204598
Object170,Property3,218027
Object170,Property4,152148
Object170,Property5,347885
Object170,Property6,121659
Object170,Property7,191423
Object170,Property8,326860
Object170,Property9,169030
Object170,Property10,282699
